area_code,customer_code,child_sku_code,gsv
E41586,E50845,21051980,39541.06
E41586,E50845,21051980,46347.22
E41586,E50845,21051980,2106.68
E41586,E50845,21051980,58235.09
E41586,E50845,21051980,23011.55
E41586,E50845,21051980,162.06
E41586,E50845,21148025,15557.15
E41586,E50845,21148025,972.32
E41586,E50845,21056542,144.33
E41586,E50845,21056542,288.66
E41586,E50845,65028982,-144.33
E41586,E50845,21086713,1057254.97
E41586,E50845,21086713,114.38
E41586,E50845,21086713,126659.99
E41586,E50845,21086713,482022.02
E41586,E50845,21086713,306991.25
E41586,E50845,21086713,15216.62
E41586,E50845,21086713,71.79
E41586,E50845,21086713,1279.60
E41586,E50845,21086713,68494.82
E41586,E50845,21086713,12189.54
E41586,E50845,21086714,2224203.92
E41586,E50845,21086714,53.13
E41586,E50845,21086714,221684.99
E41586,E50845,21086714,983321.44
E41586,E50845,21086714,677545.12
E41586,E50845,21086714,23490.70
E41586,E50845,21086714,975.00
E41586,E50845,21086714,2119.29
E41586,E50845,21086714,144380.65
E41586,E50845,21086714,8087.60
E41586,E50845,21086717,4663128.26
E41586,E50845,21086717,94.38
E41586,E50845,21086717,430275.01
E41586,E50845,21086717,2011967.71
E41586,E50845,21086717,1643883.86
E41586,E50845,21086717,38966.95
E41586,E50845,21086717,459.38
E41586,E50845,21086717,18351.15
E41586,E50845,21086717,342546.91
E41586,E50845,21086717,37474.34
E41586,E50845,65001954,1870156.25
E41586,E50845,65001954,31.25
E41586,E50845,65001954,177218.75
E41586,E50845,65001954,881556.25
E41586,E50845,65001954,675818.75
E41586,E50845,65001954,16787.50
E41586,E50845,65001954,14306.25
E41586,E50845,65001954,165337.50
E41586,E50845,65001954,17462.50
E41586,E50845,65001959,351714.53
E41586,E50845,65001959,29.91
E41586,E50845,65001959,49245.13
E41586,E50845,65001959,250948.22
E41586,E50845,65001959,137045.26
E41586,E50845,65001959,8046.01
E41586,E50845,65001959,34181.97
E41586,E50845,65001959,6161.31
E41586,E50845,65001961,1038812.50
E41586,E50845,65001961,25.00
E41586,E50845,65001961,96993.75
E41586,E50845,65001961,471968.75
E41586,E50845,65001961,303031.25
E41586,E50845,65001961,12737.50
E41586,E50845,65001961,85618.75
E41586,E50845,65001961,6300.00
E41586,E50845,21039096,371726.13
E41586,E50845,21039096,14264.18
E41586,E50845,21039096,32270.07
E41586,E50845,21039096,4676.80
E41586,E50845,21039096,1948.69
E41586,E50845,21039096,779.48
E41586,E50845,21039096,47001.69
E41586,E50845,21039096,26345.89
E41586,E50845,21039096,1948.67
E41586,E50845,21139391,11691.96
E41586,E50845,21139391,155.89
E41586,E50845,21139391,701.53
E41586,E50845,21139391,4209.11
E41586,E50845,21139391,155.90
E41586,E50845,21039098,5201292.97
E41586,E50845,21039098,8.04
E41586,E50845,21039098,385746.15
E41586,E50845,21039098,1777337.33
E41586,E50845,21039098,927812.85
E41586,E50845,21039098,771.43
E41586,E50845,21039098,39913.46
