ship_to_code,child_sku_code,gsv
50269829,65025009,0.154
50269829,65025010,0.056
50269829,65025107,7.675
50269829,65025108,0.006
50269829,65025118,4.333
50269829,65025121,0.63
50269829,65025124,0
50269829,65025125,0
50269829,65025220,0.559
50269829,65025221,0.006
50269829,65025222,0
50269829,65025224,0.017
50269829,65025225,0.149
50269829,65025234,0
50269829,65025256,0
50269829,65025343,0.028
50269829,65025463,0.133
50269829,65025464,0.189
50269829,65025465,0.15
50269829,65025525,0.244
50269829,65026075,0
50269829,65028821,2.652
50269829,65028888,0.172
50269829,65028889,0.034
50269829,65028890,0
50269829,65028891,0
50269829,65028892,0
50269829,65028985,0.54
50269829,65037015,0.014
50269829,65037070,0.221
50269829,65037071,0.196
50269829,65037072,0.118
50269829,65037073,0.22
50269829,65037074,0.164
50269829,65037075,0.04
50269829,65037076,0.187
50269829,65037077,0.194
50269829,65037078,0.065
50269829,65037079,0.147
50269829,65037080,0.094
50269829,65037081,0.038
50269829,65037085,0.083
50269829,65037086,0.048
50269829,65037087,0.071
50269829,65037088,0.258
50269829,65037089,0.264
50269829,65037090,0.142
50269829,65037091,0.074
50269829,65037092,0.046
50269829,65037093,0.002
50269829,65037094,0.09
50269829,65037095,0.036
50269829,65037096,0.04
50269829,65038231,0.032
50269829,65038236,0.187
50269829,65038237,0.043
50269829,65038238,0.376
50269829,65038253,0.18
50269829,65038255,0.03
50269829,65038256,0
50269829,65038265,0.512
50269829,65038266,0.375
50269829,65038269,0.008
50269829,65038270,0.52
50269829,65038272,3.578
50269829,65038273,3.183
50269829,65038292,0
50269829,65038293,0.032
50269829,65038295,0.008
50269829,65038297,0.154
50269829,65038298,0
50269829,65038300,0
50269829,65038303,0.839
50269829,65038304,0.842
50269829,65038305,0.286
50269829,65038306,0.613
50269829,65038307,0.388
50269829,65038308,1.666
50269829,65038309,1.213
50269829,65038310,0.569
50269829,65038311,0.43
50269829,65038327,0.001
50269829,65038664,0
50269829,65039336,0
50269829,65039338,0
50269829,65039339,0
50269829,65039756,0.086
50269829,65039757,0.035
50269829,65039759,0.133
50269829,65039761,0
50269829,65039762,0
50269829,65039763,0.008
50269829,65039764,0
50269829,65039793,0.003
50269829,65039794,0
50269829,65039795,0
50269829,65039796,0
50269829,65039797,0
50269829,65039802,0
50269829,65039807,0
50269829,65039819,0.167
50269829,68902181,0.094
50269829,68902182,0.071
50269829,68902183,0.052
50269829,68902184,0.032
50269829,68902185,0.122
50269829,68902186,0.029
50269829,68902187,0.094
50269829,68902188,0.029
50269829,68902189,0.011
50269829,68902190,0.054
50269829,68902191,0.006
50269829,68902192,0
50200290,20062044,0
50200290,20066609,0
50200290,20066610,0
50200290,20066612,0.167
50200290,20077806,0
50200290,20077807,0
50200290,20077810,0
50200290,20077811,0
50200290,20077812,0
50200290,20077813,0
50200290,20077814,0
50200290,20081774,0.451
50200290,20086769,0.271
50200290,20086770,0
50200290,20087940,0.19
50200290,20088413,0.127
50200290,20088438,0
50200290,20088440,0
50200290,20088635,0
50200290,20088970,0
50200290,20094074,0.134
50200290,20094079,0.297
50200290,20095108,0
50200290,20100128,0.056
50200290,20100130,0.042
50200290,20205116,0.006
50200290,20211354,0
50200290,20211355,0
50200290,20211359,0.037
50200290,20211364,0
50200290,20211370,0
50200290,20211389,0
50200290,20211391,0
50200290,20223465,0
50200290,20224880,0.13
50200290,20224883,0.086
50200290,20224886,0
50200290,20226137,0.142
50200290,20226139,0.138
50200290,20226140,1.148
50200290,20226474,0
50200290,20226476,0
50200290,20226477,0
50200290,20227912,0.333
50200290,20228066,0.156
50200290,20228246,0.785
50200290,20228247,1.237
50200290,20228248,0.042
50200290,20228249,0.155
50200290,20228253,0.517
50200290,20228255,0.376
50200290,20228256,0.56
50200290,20228257,0.62
50200290,20228578,0
50200290,20229762,0
50200290,20229781,0.134
50200290,20229784,0
50200290,20229789,0
50200290,20229790,0
50200290,20229792,0.069
50200290,20229807,0.159
50200290,20230438,0.504
50200290,20234478,0
50200290,20234480,0
50200290,20236585,0.063
50200290,20236586,0.084
50200290,20239738,0
50200290,20239739,5.744
50200290,20239740,0
50200290,20239741,0
50200290,20240484,0.091
50200290,20241701,0.062
50200290,20248031,0.037
50200290,20248033,0
50200290,20248034,0.128
50200290,20248036,0
50200290,20249673,0
50200290,20250394,0.007
50200290,20250408,0.021
50200290,20253706,0
50200290,20253707,0.184
50200290,20254000,0
50200290,20254003,0.067
50200290,20254004,0.154
50200290,20254006,0.167
50200290,20254008,0.063
50200290,20255426,0.102
50200290,20257714,0.167
50200290,20261111,0.067
50200290,20261112,0.113
50200290,20265588,0.167
50200290,20266523,0.075
50200290,20266525,0.019
50200290,20266527,0
50200290,20266528,0.167
50200290,20266933,0.167
50200290,20266938,0.032
50200290,20267072,0
50200290,20267422,0.049
50200290,20267426,0
50200290,20269318,0
50200290,20269498,0.26
50200290,20269560,0.054
50200290,20269561,0
50200290,20269588,0.039
50200290,20270154,0.193
50200290,20270159,0.087
50200290,20270160,0
50200290,20270164,0
50200290,20270171,0.033
50200290,20270172,0.066
50200290,20270174,0.167
50200290,20270187,0.039
50200290,20270194,0.021
50200290,20270195,0
50200290,20270198,0.038
50200290,20270199,0.167
50200290,20270207,0.011
50200290,20270209,0.008
50200290,20270210,0
50200290,20270242,0
50200290,20270243,0.021
50200290,20271012,0.039
50200290,20271014,0
50200290,20271015,0.035
50200290,20271016,0.002
50200290,20271018,0.033
50200290,20271019,0.042
50200290,20271020,0.035
50200290,20271022,0.055
50200290,20271023,0.047
50200290,20271024,0.042
50200290,20271026,0.083
50200290,20271027,0.06
50200290,20271981,0.118
50200290,20272080,0
50200290,20272129,0
50200290,20272293,0
50200290,20272347,0.204
50200290,20272628,0.151
50200290,20272630,0.014
50200290,20272631,0
50200290,20272675,0
50200290,20272678,0
50200290,20272679,0
50200290,20272681,0
50200290,20272685,0
50200290,20274009,0
50200290,20274406,0.583
50200290,20274407,0.028
50200290,20274408,0.034
50200290,20274414,1.58
50200290,20274594,0.022
50200290,20274597,0.039
50200290,20274601,0.032
50200290,20274605,0.028
50200290,20274959,0
50200290,20274960,0
50200290,20275028,0.335
50200290,20275676,0.37
50200290,20275677,0.63
50200290,20275678,0.356
50200290,20275679,0.604
50200290,20276346,0
50200290,20276982,0
50200290,20276983,0.106
50200290,20276987,0.282
50200290,20276988,0.167
50200290,20276990,0.183
50200290,20276991,0.065
50200290,20277200,0.037
50200290,20277219,0
50200290,20277247,0
50200290,20277272,0.042
50200290,20277317,0.417
50200290,20277327,0.021
50200290,20277330,0.092
50200290,20277374,0.516
50200290,20277382,0.146
50200290,20277449,0.042
50200290,20277836,0
50200290,20277838,0
50200290,20277839,0.32
50200290,20277848,0.676
50200290,20277850,0
50200290,20277851,0.173
50200290,20277852,0.042
50200290,20277895,0
50200290,20277899,0
50200290,20277900,0
50200290,20278034,0
50200290,20279003,2.182
50200290,20279004,1.791
50200290,20279005,2.372
50200290,20283264,0
50200290,20283265,0
50200290,20283266,0
50200290,20283267,0
50200290,20283268,0
50200290,20283269,0
50200290,20284002,0
50200290,20284539,0.93
50200290,20284832,0.425
50200290,20284833,0.277
50200290,20287624,0
50200290,20287632,0.167
50200290,20288006,0
50200290,20288007,0
50200290,20288009,0
50200290,20288232,0.134
50200290,20291629,0
50200290,20291630,0.161
50200290,20291633,0.087
50200290,20291636,0.093
50200290,20292808,0.048
50200290,20292809,0.114
50200290,20292810,0.055
50200290,20292811,0.067
50200290,20292812,0.072
50200290,20292813,0.035
50200290,20292814,0.042
50200290,20292815,0.069
50200290,20292816,0.025
50200290,20292817,0.026
50200290,20292818,0.075
50200290,20292819,0.031
50200290,20293277,0.038
50200290,20293278,0.096
50200290,20293279,0.022
50200290,20293280,0.127
50200290,20293282,0.029
50200290,20293283,0.145
50200290,20293285,0.113
50200290,20293286,0.132
50200290,20293287,0.055
50200290,20293288,0.014
50200290,20293289,0.053
50200290,20293290,0.057
50200290,20293291,0.107
50200290,20294787,0.088
50200290,20294810,0.074
50200290,20294812,0.063
50200290,20294813,0.067
50200290,20294814,0.16
50200290,20294816,0.087
50200290,20295584,0.048
50200290,20296955,2.306
50200290,20303828,0
50200290,20303914,0.153
50200290,20304206,0.028
50200290,20304735,0.57
50200290,20304736,15.894
50200290,20304737,0.878
50200290,20304738,0.904
50200290,20304739,12.588
50200290,21000763,41.361
50200290,21000764,0.658
50200290,21000765,1.608
50200290,21000766,0.083
50200290,21000767,29.032
50200290,21000768,0.426
50200290,21000769,0.757
50200290,21000770,0.083
50200290,21000771,11.889
50200290,21000772,0.229
50200290,21000773,0.543
50200290,21000774,0
50200290,21000775,4.676
50200290,21000776,0
50200290,21000777,0.431
50200290,21000778,3.401
50200290,21000779,0.01
50200290,21000780,0.216
50200290,21000781,0.97
50200290,21000782,0
50200290,21001434,12.098
50200290,21001435,0.271
50200290,21001436,0.167
50200290,21001437,0
50200290,21001513,0.017
50200290,21001514,0.083
50200290,21001515,0.167
50200290,21001914,1.38
50200290,21001985,3.226
50200290,21002316,1.046
50200290,21002317,0.066
50200290,21002318,0.258
50200290,21002319,0.802
50200290,21002320,0.023
50200290,21002321,0.182
50200290,21002322,0.013
50200290,21002323,0.099
50200290,21002324,0.168
50200290,21002325,0.021
50200290,21002326,0.083
50200290,21002327,0.083
50200290,21002844,4.433
50200290,21002845,0.717
50200290,21002846,0.038
50200290,21002847,0.061
50200290,21003659,0
50200290,21005657,0
50200290,21008977,49.593
50200290,21008978,0.444
50200290,21008979,1.458
50200290,21008980,1.792
50200290,21008981,0.345
50200290,21008982,0.083
50200290,21008983,0.142
50200290,21008984,0.027
50200290,21008985,0.553
50200290,21008986,0.146
50200290,21008988,0.167
50200290,21009047,0.222
50200290,21009048,0.693
50200290,21009052,0
50200290,21009137,0.245
50200290,21009138,0.18
50200290,21009139,0.134
50200290,21009476,10.053
50200290,21010274,0
50200290,21010304,0.123
50200290,21010306,0
50200290,21010308,0.158
50200290,21012580,0
50200290,21012582,0
50200290,21013229,0.042
50200290,21013230,0.03
50200290,21013232,0
50200290,21013233,0.019
50200290,21013234,0
50200290,21013235,0
50200290,21013236,0
50200290,21013982,0
50200290,21013983,0
50200290,21013984,0
50200290,21013985,0
50200290,21013986,0.167
50200290,21013987,0.167
50200290,21013988,0
50200290,21013989,0
50200290,21015691,0.273
50200290,21015692,0.175
50200290,21016701,0
50200290,21017750,0.016
50200290,21017751,0.067
50200290,21018170,0.167
50200290,21018172,0.167
50200290,21018278,0
50200290,21018279,0
50200290,21018281,0
50200290,21018282,0
50200290,21018688,0
50200290,21018836,0.097
50200290,21018841,0.003
50200290,21018909,0.158
50200290,21018911,0.148
50200290,21018912,0.127
50200290,21019429,0
50200290,21019554,0.086
50200290,21019587,0.198
50200290,21019617,0.183
50200290,21021063,0.279
50200290,21021066,0.167
50200290,21021067,0.204
50200290,21021068,0.082
50200290,21021072,0.098
50200290,21021073,0.246
50200290,21021076,0.04
50200290,21021077,0.102
50200290,21021921,0
50200290,21023808,0.028
50200290,21023809,0.028
50200290,21024222,0.058
50200290,21024702,0.167
50200290,21025372,0.167
50200290,21025373,0.167
50200290,21025550,2.438
50200290,21025551,0.056
50200290,21025552,0.319
50200290,21025553,0.144
50200290,21025554,0
50200290,21025555,0
50200290,21025556,0
50200290,21025598,0
50200290,21025600,0
50200290,21025601,0.333
50200290,21025602,0
50200290,21025603,0
50200290,21026412,0.198
50200290,21027340,0
50200290,21027623,0
50200290,21027713,0.153
50200290,21029743,3.523
50200290,21029744,0.107
50200290,21029745,0.278
50200290,21029746,0.17
50200290,21029747,0.167
50200290,21029748,0
50200290,21029749,0.356
50200290,21029753,0.563
50200290,21029754,0.494
50200290,21029755,0.493
50200290,21029817,0
50200290,21029818,0
50200290,21029819,0
50200290,21029820,0
50200290,21029821,0
50200290,21029822,0
50200290,21029826,0
50200290,21029827,0
50200290,21029830,0
50200290,21029831,0
50200290,21030914,0.879
50200290,21030915,0.788
50200290,21031404,1.259
50200290,21031405,1.5
50200290,21031406,0.711
50200290,21031407,0.611
50200290,21031408,0.167
50200290,21031409,0.503
50200290,21031410,0.178
50200290,21031411,1.06
50200290,21031412,0.409
50200290,21036329,0.083
50200290,21036487,0.143
50200290,21037748,0
50200290,21038550,0
50200290,21038554,0.089
50200290,21038555,0.046
50200290,21038556,0.076
50200290,21038557,0.208
50200290,21038639,0.188
50200290,21039096,0.538
50200290,21039097,0.243
50200290,21039110,0.167
50200290,21039111,0
50200290,21039112,0.032
50200290,21039113,0.167
50200290,21039115,0
50200290,21039792,0.167
50200290,21039793,0
50200290,21040742,0
50200290,21041422,0
50200290,21045982,2.547
50200290,21045983,0.486
50200290,21045984,0.086
50200290,21050313,2.794
50200290,21050314,0.223
50200290,21050315,0.504
50200290,21050316,0.104
50200290,21051017,0
50200290,21051018,0
50200290,21051019,0
50200290,21051726,0
50200290,21051942,17.137
50200290,21051943,14.299
50200290,21051973,0.642
50200290,21051975,0.595
50200290,21051977,0.829
50200290,21051978,0.391
50200290,21051979,0.969
50200290,21051980,1.125
50200290,21051981,0.167
50200290,21051982,0
50200290,21051984,0.402
50200290,21051985,2.217
50200290,21051986,0.697
50200290,21051987,2
50200290,21051988,1.528
50200290,21051989,0
50200290,21051990,0
50200290,21051992,0.138
50200290,21052484,1.506
50200290,21052485,2.518
50200290,21053665,5.917
50200290,21054827,0.008
50200290,21054828,0.028
50200290,21054830,0.069
50200290,21055141,0
50200290,21056563,0
50200290,21056565,0
50200290,21056567,0
50200290,21057657,0.167
50200290,21057936,0
50200290,21058431,0
50200290,21058471,0.27
50200290,21059664,0.371
50200290,21060641,0.167
50200290,21060642,0.208
50200290,21061779,0.683
50200290,21061907,0.008
50200290,21061908,0.014
50200290,21061948,0.675
50200290,21063280,0.062
50200290,21063281,0.14
50200290,21063284,1.56
50200290,21063285,0
50200290,21063286,0
50200290,21063287,0.722
50200290,21064622,0.095
50200290,21064623,0.152
50200290,21064624,0.132
50200290,21066191,4.199
50200290,21066192,0.21
50200290,21066194,0.416
50200290,21066581,0.394
50200290,21066582,1.031
50200290,21066583,0.667
50200290,21066584,0.512
50200290,21066585,0.512
50200290,21067671,228.038
50200290,21067859,0.254
50200290,21067860,0.056
50200290,21067861,0.035
50200290,21067915,0
50200290,21067916,0.232
50200290,21067917,0.276
50200290,21069275,0.007
50200290,21069495,0.076
50200290,21071194,0.217
50200290,21071196,0.142
50200290,21073123,0.181
50200290,21075082,0.197
50200290,21075083,0.125
50200290,21077527,0.145
50200290,21077528,0.026
50200290,21078366,0
50200290,21079585,0.083
50200290,21079784,0.13
50200290,21079785,0
50200290,21080267,0
50200290,21081228,0
50200290,21082360,1.101
50200290,21082361,0.461
50200290,21082430,0.089
50200290,21082432,0.182
50200290,21082433,0.191
50200290,21082434,0.048
50200290,21082436,0.202
50200290,21082437,0.571
50200290,21083202,0
50200290,21083203,0
50200290,21083204,0
50200290,21083249,0.167
50200290,21084505,0
50200290,21084506,0
50200290,21084507,0
50200290,21085027,0
50200290,21085028,0
50200290,21085029,0
50200290,21085250,0.112
50200290,21086158,0.131
50200290,21086159,0.5
50200290,21086713,5.206
50200290,21086714,10.789
50200290,21086715,2.255
50200290,21086716,0
50200290,21086717,32.585
50200290,21086718,3.552
50200290,21087154,0
50200290,21087155,0
50200290,21087156,0
50200290,21088157,0
50200290,21089014,0
50200290,21089254,0
50200290,21089517,0.227
50200290,21089518,0.144
50200290,21089519,0.139
50200290,21089520,0.147
50200290,21090079,0
50200290,21090470,12.988
50200290,21090471,1.556
50200290,21090472,7.627
50200290,21090473,5.211
50200290,21090474,3.693
50200290,21090476,2.042
50200290,21091031,0
50200290,21091166,0
50200290,21091167,0
50200290,21091172,2.016
50200290,21091173,2.582
50200290,21091174,1.083
50200290,21093199,0.039
50200290,21093200,0.14
50200290,21093201,1.012
50200290,21093202,0.52
50200290,21100804,0
50200290,21107050,0.202
50200290,21107051,0.26
50200290,21107052,0.157
50200290,21109061,0
50200290,21120503,2.404
50200290,21120504,0
50200290,21120505,1.964
50200290,21120506,3.695
50200290,21130336,0
50200290,21137485,0.167
50200290,21137486,0.704
50200290,21137487,0.225
50200290,21137488,0.238
50200290,21137489,1.539
50200290,21137516,3.997
50200290,21137517,0.019
50200290,21137520,0.473
50200290,21137524,15.444
50200290,21137525,4.756
50200290,21137551,0.097
50200290,21138026,0.083
50200290,21138046,0
50200290,21138292,0.203
50200290,21138295,0.262
50200290,21139140,1.422
50200290,21139146,0.324
50200290,21139147,1.75
50200290,21139205,0.337
50200290,21139390,0
50200290,21139391,0
50200290,21139392,0
50200290,21140939,6.73
50200290,21140940,2.771
50200290,21140941,4.886
50200290,21140942,1.838
50200290,21140981,0.082
50200290,21140982,0.447
50200290,21140983,0
50200290,21141194,0.083
50200290,21141195,0.534
50200290,21141197,0
50200290,21141198,0.352
50200290,21141199,0.383
50200290,21141220,0.08
50200290,21141222,0.427
50200290,21141223,0.199
50200290,21141273,0.111
50200290,21141274,0.137
50200290,21141611,0
50200290,21141613,0.066
50200290,21141616,0.167
50200290,21141724,0.125
50200290,21142620,0.121
50200290,21144773,0.563
50200290,21144885,0.117
50200290,21144886,0
50200290,21144887,0
50200290,21144888,0.096
50200290,21146728,0.283
50200290,21147158,0.489
50200290,21147159,0.475
50200290,21148025,0
50200290,21148364,11.796
50200290,21148469,0.105
50200290,21148470,0.167
50200290,21148471,0.167
50200290,21148497,0.164
50200290,21148864,0.208
50200290,21148865,0.352
50200290,21148866,0.167
50200290,21148868,72.826
50200290,21148869,26.921
50200290,21148870,20.353
50200290,21149031,0.169
50200290,21149032,0.212
50200290,21149033,0.137
50200290,21149034,0.192
50200290,21149222,0.069
50200290,21150292,0.2
50200290,21150627,0
50200290,21150707,0.333
50200290,21150840,0.667
50200290,21152635,0.833
50200290,21152636,0.667
50200290,21153749,1.716
50200290,60035801,0
50200290,60035821,0
50200290,60035831,0
50200290,61032720,0
50200290,61062931,0.013
50200290,62052220,0.008
50200290,62052226,0.176
50200290,62072034,0.229
50200290,63070400,0.242
50200290,63070500,0.505
50200290,63603405,0.105
50200290,63603407,0.064
50200290,63914556,0.203
50200290,63914557,0.126
50200290,63914558,0.772
50200290,63914559,0.767
50200290,63914561,0.517
50200290,63914562,0.537
50200290,64019106,0.141
50200290,64019107,0.327
50200290,64019108,0.283
50200290,64019110,0.063
50200290,64019111,0.303
50200290,64019112,0.281
50200290,64026026,1.74
50200290,64028157,0.265
50200290,64028158,0.121
50200290,64028163,0.167
50200290,64028164,0.303
50200290,64028165,0.132
50200290,65000809,0
50200290,65000810,0
50200290,65000836,0.226
50200290,65000837,0.576
50200290,65000838,0.481
50200290,65000839,0.214
50200290,65000840,0.459
50200290,65000841,0.375
50200290,65000843,0
50200290,65000844,0
50200290,65001729,0
50200290,65001730,0
50200290,65001896,0.083
50200290,65001908,0.023
50200290,65001975,0
50200290,65001983,0
50200290,65002107,0.16
50200290,65002108,0.294
50200290,65002110,0.081
50200290,65002111,0.096
50200290,65002160,0.01
50200290,65002163,0.092
50200290,65002181,0.022
50200290,65002267,0.153
50200290,65002272,0.068
50200290,65002308,0.136
50200290,65002309,0.069
50200290,65002310,0.077
50200290,65002372,0.132
50200290,65002374,0.07
50200290,65002375,0
50200290,65002405,0.355
50200290,65002562,0.214
50200290,65002674,0.094
50200290,65002839,5.013
50200290,65002840,5.693
50200290,65002841,9.093
50200290,65002843,0.339
50200290,65002844,0
50200290,65002845,0.324
50200290,65002847,0.389
50200290,65002848,0
50200290,65002849,0.506
50200290,65002851,0
50200290,65002852,0
50200290,65002853,0
50200290,65002855,0
50200290,65002856,0
50200290,65002857,0
50200290,65002859,0
50200290,65002860,0
50200290,65002861,0
50200290,65002863,0
50200290,65002864,0
50200290,65002865,0
50200290,65003025,0.306
50200290,65003185,0.099
50200290,65003211,0.164
50200290,65003245,0.086
50200290,65003261,0
50200290,65003262,0.101
50200290,65003263,0.229
50200290,65003264,0.169
50200290,65003265,0.708
50200290,65003266,0.007
50200290,65003267,0.17
50200290,65003268,0.03
50200290,65003269,0
50200290,65003272,0
50200290,65003273,0.667
50200290,65003274,0.014
50200290,65003275,0.25
50200290,65003276,1.542
50200290,65003277,0.325
50200290,65003278,0.449
50200290,65003279,0
50200290,65003280,0.025
50200290,65003281,0
50200290,65003282,0
50200290,65003286,0
50200290,65003314,0
50200290,65003316,0
50200290,65003317,0.083
50200290,65003319,0
50200290,65003321,0
50200290,65003322,0.452
50200290,65003331,0.094
50200290,65003332,0.086
50200290,65003333,0.167
50200290,65003334,0.05
50200290,65003335,0.167
50200290,65003376,0.203
50200290,65003451,0.832
50200290,65003452,0.521
50200290,65003465,0.273
50200290,65004308,1.548
50200290,65004310,1.524
50200290,65004313,0.667
50200290,65004314,0.4
50200290,65004319,1.9
50200290,65004320,1.972
50200290,65004321,0.934
50200290,65004322,1.052
50200290,65004329,0.912
50200290,65004330,0.792
50200290,65004331,0.474
50200290,65004332,0.694
50200290,65004333,0.292
50200290,65004335,0.311
50200290,65004337,0.331
50200290,65004338,0.397
50200290,65004355,0
50200290,65004356,0.139
50200290,65004359,0.188
50200290,65004361,0
50200290,65004439,0.677
50200290,65004466,0
50200290,65004467,0.167
50200290,65004468,0.167
50200290,65004470,0
50200290,65004471,3.032
50200290,65004472,0.15
50200290,65004473,0.464
50200290,65004474,0.266
50200290,65004475,0.667
50200290,65004476,0.209
50200290,65004477,0.552
50200290,65004479,0.295
50200290,65004486,0.674
50200290,65004500,0.259
50200290,65004501,0.857
50200290,65004502,0.896
50200290,65004504,0.09
50200290,65004505,0.105
50200290,65004506,0
50200290,65004507,0.171
50200290,65004508,0.104
50200290,65004509,0.371
50200290,65004510,0.957
50200290,65004511,0.26
50200290,65004512,0.005
50200290,65004513,0.55
50200290,65004514,0.178
50200290,65004554,0.381
50200290,65004555,3
50200290,65004556,0.706
50200290,65004557,0.525
50200290,65004558,1.464
50200290,65004559,2.034
50200290,65004562,0.778
50200290,65004578,6.074
50200290,65004585,0
50200290,65004594,0.563
50200290,65004615,0.129
50200290,65004621,0.167
50200290,65004623,2.181
50200290,65004624,1.984
50200290,65004662,1.503
50200290,65004663,0.191
50200290,65004664,0.411
50200290,65004665,0.404
50200290,65004666,0.341
50200290,65004668,0.486
50200290,65004669,0.181
50200290,65004670,0.233
50200290,65004671,0.367
50200290,65004672,0.117
50200290,65004675,0.583
50200290,65004679,1.032
50200290,65004680,0.664
50200290,65004681,0.625
50200290,65004685,1.556
50200290,65004686,1.35
50200290,65004687,1.278
50200290,65004688,1.213
50200290,65004689,0.586
50200290,65004725,2.004
50200290,65004726,1.219
50200290,65004736,8.812
50200290,65004737,2.24
50200290,65004749,0.892
50200290,65004750,1.583
50200290,65004751,0.577
50200290,65004752,0.39
50200290,65004762,0
50200290,65004772,0
50200290,65004773,0
50200290,65004789,0.356
50200290,65004792,0.992
50200290,65004793,0.837
50200290,65021267,0.126
50200290,65021270,0
50200290,65021305,0
50200290,65021306,0
50200290,65021307,0
50200290,65021311,0
50200290,65021312,0
50200290,65021336,0.167
50200290,65021352,0.129
50200290,65021353,0.185
50200290,65021715,0.136
50200290,65023254,0.011
50200290,65023255,0
50200290,65023361,0.034
50200290,65023362,0.038
50200290,65023426,0.103
50200290,65023427,0.114
50200290,65023595,0
50200290,65023596,0.039
50200290,65023692,0
50200290,65023698,0.013
50200290,65023699,0.012
50200290,65023700,0.066
50200290,65023701,0.058
50200290,65023703,0.021
50200290,65023704,0.019
50200290,65023714,0.027
50200290,65023715,0.016
50200290,65023716,0.019
50200290,65023901,0.032
50200290,65023953,0.032
50200290,65023956,0.018
50200290,65023957,0.018
50200290,65023963,0.005
50200290,65023998,0
50200290,65024646,0.167
50200290,65024649,0.661
50200290,65024650,0.308
50200290,65024652,0.014
50200290,65024653,0.042
50200290,65024655,0.443
50200290,65024656,0.588
50200290,65024660,0.167
50200290,65024661,0.005
50200290,65024679,0
50200290,65024693,0.085
50200290,65024699,0.229
50200290,65024709,0.223
50200290,65024745,0.168
50200290,65024746,0
50200290,65024750,0
50200290,65024751,0.041
50200290,65024752,0.045
50200290,65024758,0.167
50200290,65024759,0.055
50200290,65024762,0
50200290,65024763,0
50200290,65024766,0.042
50200290,65024767,0
50200290,65024768,0.042
50200290,65024806,0.326
50200290,65024810,0.388
50200290,65024815,0.349
50200290,65024817,0
50200290,65024819,0.121
50200290,65024820,0.182
50200290,65024821,0
50200290,65024822,0.098
50200290,65024842,0.021
50200290,65024848,0.083
50200290,65024851,0.167
50200290,65024857,1.052
50200290,65024865,0.385
50200290,65024866,0.535
50200290,65024871,0.145
50200290,65024873,0.016
50200290,65024875,0.117
50200290,65024878,0.674
50200290,65024889,3.506
50200290,65024890,1.406
50200290,65024891,1.634
50200290,65024903,1.609
50200290,65024908,0
50200290,65024909,0
50200290,65024923,0
50200290,65024924,0.333
50200290,65024926,1.161
50200290,65024944,3.175
50200290,65024948,0.046
50200290,65024964,0.167
50200290,65024965,0.081
50200290,65024966,0.103
50200290,65024967,0.167
50200290,65024968,0.042
50200290,65024969,0.041
50200290,65024970,0.022
50200290,65024971,0.078
50200290,65024973,0.165
50200290,65024974,0
50200290,65025005,0.167
50200290,65025006,0.189
50200290,65025007,0.213
50200290,65025008,0.094
50200290,65025009,0.078
50200290,65025010,0.156
50200290,65025107,6.301
50200290,65025108,0
50200290,65025118,2.916
50200290,65025121,0.286
50200290,65025124,0
50200290,65025125,0
50200290,65025220,0.56
50200290,65025221,0.075
50200290,65025224,0.081
50200290,65025225,0.036
50200290,65025256,0
50200290,65025343,0
50200290,65025463,0.188
50200290,65025464,0.123
50200290,65025465,0.178
50200290,65025523,0
50200290,65025525,0.004
50200290,65026075,0
50200290,65028821,9.022
50200290,65028888,0.167
50200290,65028889,0.019
50200290,65028890,0
50200290,65028891,0
50200290,65028892,0
50200290,65028985,0.649
50200290,65037070,0.276
50200290,65037071,0.339
50200290,65037072,0.194
50200290,65037073,0.035
50200290,65037074,0.094
50200290,65037075,0.038
50200290,65037076,0.194
50200290,65037077,0.219
50200290,65037078,0.116
50200290,65037079,0.119
50200290,65037080,0.147
50200290,65037081,0.05
50200290,65037085,0.088
50200290,65037086,0.056
50200290,65037087,0.046
50200290,65037088,0.252
50200290,65037089,0.33
50200290,65037090,0.231
50200290,65037091,0
50200290,65037092,0.032
50200290,65037093,0
50200290,65037094,0.091
50200290,65037095,0.081
50200290,65037096,0.067
50200290,65037242,0
50200290,65038231,0.028
50200290,65038236,0.062
50200290,65038237,0.069
50200290,65038238,0.144
50200290,65038253,0.725
50200290,65038255,0.031
50200290,65038256,0.03
50200290,65038265,0.319
50200290,65038266,0.13
50200290,65038269,0
50200290,65038270,0.051
50200290,65038272,1.835
50200290,65038273,2.646
50200290,65038292,0
50200290,65038295,0
50200290,65038297,0
50200290,65038298,0
50200290,65038300,0
50200290,65038303,1.082
50200290,65038304,0.679
50200290,65038305,0.152
50200290,65038306,0.376
50200290,65038307,0.119
50200290,65038308,1.189
50200290,65038309,0.758
50200290,65038310,0.343
50200290,65038311,0.134
50200290,65038327,0
50200290,65039336,0
50200290,65039338,0
50200290,65039339,0
50200290,65039756,0.024
50200290,65039757,0
50200290,65039759,0.043
50200290,65039761,0
50200290,65039762,0
50200290,65039763,0
50200290,65039764,0
50200290,65039771,0
50200290,65039793,0.167
50200290,65039794,0
50200290,65039795,0
50200290,65039796,0
50200290,65039797,0
50200290,65039802,0
50200290,65039807,0
50200290,65039819,0
50200290,68902181,0.006
50200290,68902182,0.045
50200290,68902183,0.041
50200290,68902184,0
50200290,68902185,0.033
50200290,68902186,0
50200290,68902187,0.004
50200290,68902188,0.057
50200290,68902189,0.044
50200290,68902190,0.01
50200290,68902191,0.017
50200290,68902192,0.016
50269897,20062044,0
