area_code,customer_code,child_sku_code,gsv
E42570,E50857,65004417,-55.98
E42570,E50857,65004487,-2.20
E42570,E50857,65004488,-0.95
E42570,E50857,65004502,12550.57
E42570,E50857,65004510,14701.51
E42570,E50857,65004578,16536.25
E42570,E50857,65004643,-1.51
E42570,E50857,65004824,-0.33
E42570,E50857,65004900,-0.06
E42570,E50857,65004901,-1.40
E42570,E50857,65004902,-0.27
E42570,E50857,65004927,-0.50
E42570,E50857,65021257,-0.63
E42570,E50857,65021258,-1.34
E42570,E50857,65021259,-1.38
E42570,E50857,65021262,-0.50
E42570,E50857,65021265,-0.75
E42570,E50857,65021273,-3.38
E42570,E50857,65021285,-1.79
E42570,E50857,65021322,-0.04
E42570,E50857,65021709,-3.45
E42570,E50857,65021710,-2.67
E42570,E50857,65021711,-6.38
E42570,E50857,65021712,-3.61
E42570,E50857,65021713,-3.35
E42570,E50857,65021714,-3.88
E42570,E50857,65023304,-1.52
E42570,E50857,65023306,-1.13
E42570,E50857,65023434,-0.03
E42570,E50857,65023435,-1.54
E42570,E50857,65023436,-2.69
E42570,E50857,65023649,-0.04
E42570,E50857,65023711,-3.54
E42570,E50857,65023854,-0.04
E42570,E50857,65023855,-0.04
E42570,E50857,65023909,-3.04
E42570,E50857,65024392,-0.03
E42570,E50857,65024637,-2.05
E42570,E50857,65024638,-3.50
E42570,E50857,65024639,-0.46
E42570,E50857,65024640,-2.20
E42570,E50857,65024682,-1.00
E42570,E50857,65024756,-21.18
E42570,E50857,65024757,-31.39
E42570,E50857,65024816,-0.02
E42570,E50857,65024857,6050.00
E42570,E50857,65024865,3456.41
E42570,E50857,65024878,1890.25
E42570,E50857,65024889,10552.18
E42570,E50857,65024891,3603.36
E42570,E50857,65024943,-2.58
E42570,E50857,65024944,7518.86
E42570,E50857,65024966,255.00
E42570,E50857,65024969,541.00
E42570,E50857,65025118,13516.72
E42570,E50857,65025119,-0.31
E42570,E50857,65025120,-0.22
E42570,E50857,65025247,-0.38
E42570,E50857,65025373,-0.38
E42570,E50857,65025766,-0.10
E42570,E50857,65025778,-0.02
E42570,E50857,65028821,22321.02
E42570,E50857,65028822,-27.14
E42570,E50857,65028947,-0.13
E42570,E50857,65028976,-0.92
E42570,E50857,65028979,-0.58
E42570,E50857,65028982,-0.50
E42570,E50857,65028984,-2.50
E42570,E50857,65028987,-0.23
E42570,E50857,65037070,792.95
E42570,E50857,65037071,1075.72
E42570,E50857,65037072,727.63
E42570,E50857,65037076,749.00
E42570,E50857,65037077,972.97
E42570,E50857,65037078,724.65
E42570,E50857,65037088,747.79
E42570,E50857,65037089,1083.85
E42570,E50857,65037090,875.80
E42570,E50857,65038225,-0.56
E42570,E50857,65038226,-0.91
E42570,E50857,65038228,-0.38
E42570,E50857,65038236,1374.33
E42570,E50857,65038237,694.34
E42570,E50857,65038238,3580.01
E42570,E50857,65038272,13555.99
E42570,E50857,65038273,4836.00
E42570,E50857,65038303,6327.00
E42570,E50857,65038304,3268.50
E42570,E50857,65038308,10702.00
