ship_to_code,child_sku_code,gsv
50200414,21051982,0.000
50200414,21051984,0.173
50200414,21051985,1.772
50200414,21051986,0.851
50200414,21051987,2.602
50200414,21051988,2.884
50200414,21051989,0.000
50200414,21051990,0.000
50200414,21051992,0.684
50200414,21052484,7.729
50200414,21052485,12.327
50200414,21053665,13.901
50200414,21053692,0.000
50200414,21054828,0.008
50200414,21054830,0.029
50200414,21055142,0.042
50200414,21056565,0.093
50200414,21056567,0.000
50200414,21057173,0.000
50200414,21057176,0.000
50200414,21057657,0.025
50200414,21057935,0.000
50200414,21058471,0.333
50200414,21059664,1.034
50200414,21060641,0.208
50200414,21061779,1.994
50200414,21061907,0.147
50200414,21061908,0.164
50200414,21061948,0.302
50200414,21063019,0.167
50200414,21063280,0.719
50200414,21063281,0.646
50200414,21063284,9.738
50200414,21063287,1.957
50200414,21064622,0.064
50200414,21064623,0.246
50200414,21064624,0.000
50200414,21066191,6.201
50200414,21066192,0.329
50200414,21066194,0.320
50200414,21066581,1.316
50200414,21066582,2.120
50200414,21066583,2.057
50200414,21066584,0.639
50200414,21066585,0.118
50200414,21066797,0.090
50200414,21066798,0.028
50200414,21066799,0.028
50200414,21067515,0.000
50200414,21067667,0.000
50200414,21067671,615.835
50200414,21067859,0.836
50200414,21067860,0.002
50200414,21067861,0.000
50200414,21067915,0.087
50200414,21067916,0.146
50200414,21067917,0.000
50200414,21069275,0.019
50200414,21069495,0.116
50200414,21071194,0.390
50200414,21071196,0.304
50200414,21073123,0.328
50200414,21075082,0.390
50200414,21075083,0.603
50200414,21077527,0.036
50200414,21077528,0.014
50200414,21078366,0.039
50200414,21079585,0.117
50200414,21079784,0.190
50200414,21080267,0.093
50200414,21080744,0.000
50200414,21081331,0.167
50200414,21082360,0.543
50200414,21082361,2.700
50200414,21082430,0.087
50200414,21082432,0.047
50200414,21082433,0.238
50200414,21082434,0.000
50200414,21082436,0.164
50200414,21082437,2.062
50200414,21082439,0.024
50200414,21082568,0.000
50200414,21084506,0.003
50200414,21084507,0.000
50200414,21085027,0.003
50200414,21085028,0.095
50200414,21085029,0.053
50200414,21086158,0.241
50200414,21086159,0.003
50200414,21086705,0.038
50200414,21086706,0.021
50200414,21086713,5.673
50200414,21086714,20.833
50200414,21086715,3.126
50200414,21086716,0.013
50200414,21086717,84.990
50200414,21086718,3.564
50200414,21088157,0.000
50200414,21089254,0.043
50200414,21089517,0.233
50200414,21089518,0.098
50200414,21089519,0.181
50200414,21089520,0.136
50200414,21090470,57.879
50200414,21090471,4.100
50200414,21090472,38.551
50200414,21090473,18.189
50200414,21090474,26.502
50200414,21090476,2.675
50200414,21090787,0.167
50200414,21090910,0.042
50200414,21091172,0.071
50200414,21091173,0.000
50200414,21091174,0.000
50200414,21093199,0.104
50200414,21093200,0.007
50200414,21093201,5.769
50200414,21093202,2.567
50200414,21103252,0.000
50200414,21107050,0.178
50200414,21107051,1.138
50200414,21107052,0.090
50200414,21109061,0.177
50200414,21114351,0.200
50200414,21115915,0.523
50200414,21117241,0.096
50200414,21120503,5.014
50200414,21120504,11.834
50200414,21120505,5.743
50200414,21120506,6.529
50200414,21130330,0.000
50200414,21130336,0.083
50200414,21133489,0.065
50200414,21137485,0.827
50200414,21137486,0.541
50200414,21137487,0.386
50200414,21137488,0.167
50200414,21137489,4.271
50200414,21137516,1.492
50200414,21137517,0.067
50200414,21137520,0.399
50200414,21137524,52.821
50200414,21137525,6.052
50200414,21137551,0.900
50200414,21138292,0.120
50200414,21138295,0.034
50200414,21139140,0.665
50200414,21139146,0.251
50200414,21139147,2.024
50200414,21139205,0.000
50200414,21140180,0.000
50200414,21140939,18.973
50200414,21140940,8.466
50200414,21140941,11.968
50200414,21140942,3.030
50200414,21140943,11.261
50200414,21140981,0.340
50200414,21140982,0.962
50200414,21140983,0.042
50200414,21141194,0.005
50200414,21141195,0.727
50200414,21141196,0.018
50200414,21141197,0.007
50200414,21141198,0.317
50200414,21141199,0.790
50200414,21141220,0.030
50200414,21141222,0.901
50200414,21141223,0.408
50200414,21141273,0.256
50200414,21141274,0.610
50200414,21141321,0.023
50200414,21141503,0.016
50200414,21141611,0.035
50200414,21141613,0.060
50200414,21141615,0.076
50200414,21141616,0.000
50200414,21141617,0.032
50200414,21141724,0.033
50200414,21142619,0.017
50200414,21142620,0.016
50200414,21142621,0.014
50200414,21142622,0.019
50200414,21142852,0.052
50200414,21142853,0.048
50200414,21142854,0.018
50200414,21142855,0.031
50200414,21143290,0.000
50200414,21143291,0.066
50200414,21143292,0.055
50200414,21144773,0.000
50200414,21144885,0.069
50200414,21144886,0.125
50200414,21144887,0.058
50200414,21144888,0.084
50200414,21145782,0.000
50200414,21146727,0.003
50200414,21146728,0.124
50200414,21146836,0.550
50200414,21146837,0.200
50200414,21146838,0.527
50200414,21146851,1.194
50200414,21147158,0.986
50200414,21147159,1.531
50200414,21148025,0.016
50200414,21148264,0.925
50200414,21148364,78.401
50200414,21148408,0.000
50200414,21148469,0.047
50200414,21148864,0.246
50200414,21148865,0.595
50200414,21148866,0.752
50200414,21148868,245.943
50200414,21148869,96.847
50200414,21148870,82.646
50200414,21149004,1.174
50200414,21149031,0.133
50200414,21149032,0.175
50200414,21149033,0.385
50200414,21149034,0.000
50200414,21149222,0.080
50200414,21150292,0.172
50200414,21150296,0.219
50200414,21150297,0.200
50200414,21150298,0.265
50200414,21150353,0.000
50200414,21150423,0.007
50200414,21150424,0.333
50200414,21150604,0.416
50200414,21150612,0.094
50200414,21150613,0.285
50200414,21150627,0.018
50200414,21150707,0.000
50200414,21150840,0.206
50200414,21151101,10.735
50200414,21151219,7.829
50200414,21151220,0.251
50200414,21151254,0.132
50200414,21151255,0.354
50200414,21151381,0.213
50200414,21151847,0.273
50200414,21152635,1.069
50200414,21152636,0.982
50200414,21152871,0.238
50200414,21152918,20.924
50200414,21152919,3.840
50200414,21153749,4.125
50200414,21153935,0.044
50200414,21153936,0.014
50200414,21153937,0.054
50200414,21155546,0.000
50200414,21156078,0.125
50200414,21156736,0.000
50200414,21181976,0.037
50200414,21181977,0.010
50200414,21182527,0.000
50200414,21182529,0.005
50200414,21182943,0.056
50200414,21182944,0.000
50200414,21182945,0.000
50200414,21183875,1.517
50200414,21183876,1.571
50200414,21183877,1.741
50200414,21183878,1.236
50200414,21183879,2.097
50200414,21183944,0.905
50200414,21184035,1.682
50200414,21184036,0.899
50200414,21184363,0.813
50200414,21188306,0.505
50200414,21188308,0.987
50200414,21188310,4.719
50200414,21188312,1.892
50200414,21188314,1.605
50200414,21188315,8.642
50200414,21188519,0.135
50200414,21189198,2.167
50200414,60035801,0.000
50200414,60035821,0.083
50200414,60035831,0.000
50200414,61062931,0.139
50200414,62050128,0.000
50200414,62050129,0.000
50200414,62050147,0.000
50200414,62050152,0.000
50200414,62050153,0.004
50200414,62050157,0.000
50200414,62050178,0.000
50200414,62050179,0.021
50200414,62050180,0.000
50200414,62050185,0.000
50200414,62050186,0.000
50200414,62050187,0.021
50200414,62052220,0.000
50200414,62052226,0.519
50200414,62072034,0.804
50200414,63010188,0.000
50200414,63070400,0.453
50200414,63070500,0.024
50200414,63080500,0.000
50200414,63603404,0.000
50200414,63603405,0.155
50200414,63603406,0.000
50200414,63603407,0.191
50200414,63914556,0.797
50200414,63914557,0.162
50200414,63914558,0.692
50200414,63914559,0.793
50200414,63914561,0.604
50200414,63914562,1.038
50200414,64019106,0.176
50200414,64019107,0.692
50200414,64019108,0.312
50200414,64019109,0.011
50200414,64019110,0.000
50200414,64019111,0.249
50200414,64019112,0.046
50200414,64019113,0.000
50200414,64026026,2.094
50200414,64028157,0.242
50200414,64028158,0.148
50200414,64028163,0.334
50200414,64028164,0.237
50200414,64028165,0.159
50200414,64028166,0.000
50200414,65000810,0.000
50200414,65000836,0.360
50200414,65000837,0.351
50200414,65000838,0.163
50200414,65000839,0.256
50200414,65000840,1.063
50200414,65000841,0.777
50200414,65000842,0.000
50200414,65000843,0.000
50200414,65000844,0.000
50200414,65001284,0.000
50200414,65001476,0.000
50200414,65001729,0.000
50200414,65001730,0.000
50200414,65001748,0.000
50200414,65001781,0.000
50200414,65001894,0.000
50200414,65001896,0.311
50200414,65001900,0.000
50200414,65001902,0.000
50200414,65001904,0.000
50200414,65001908,0.162
50200414,65001954,0.000
50200414,65001961,0.000
50200414,65001975,0.017
50200414,65001983,0.002
50200414,65002059,0.000
50200414,65002061,0.000
50200414,65002063,0.000
50200414,65002065,0.000
50200414,65002107,0.700
50200414,65002108,1.052
50200414,65002110,0.001
50200414,65002111,0.186
50200414,65002149,0.000
50200414,65002160,0.000
50200414,65002163,0.005
50200414,65002164,0.000
50200414,65002178,0.000
50200414,65002180,0.000
50200414,65002181,0.016
50200414,65002182,0.000
50200414,65002250,0.000
50200414,65002267,0.160
50200414,65002272,0.015
50200414,65002308,0.399
50200414,65002309,0.099
50200414,65002310,0.137
50200414,65002372,0.014
50200414,65002374,0.047
50200414,65002377,0.000
50200414,65002405,1.683
50200414,65002418,0.000
50200414,65002497,0.000
50200414,65002562,0.566
50200414,65002674,0.548
50200414,65002724,0.000
50200414,65002835,0.000
50200414,65002836,0.000
50200414,65002838,0.137
50200414,65002839,12.153
50200414,65002840,10.271
50200414,65002841,22.068
50200414,65002842,0.016
50200414,65002843,0.212
50200414,65002845,0.383
50200414,65002847,0.850
50200414,65002849,1.198
50200414,65002850,0.042
50200414,65002851,0.194
50200414,65002853,0.284
50200414,65002872,0.000
50200414,65002977,0.000
50200414,65003011,0.000
50200414,65003012,0.000
50200414,65003025,0.023
50200414,65003185,0.445
50200414,65003210,0.000
50200414,65003211,1.362
50200414,65003245,0.054
50200414,65003246,0.000
50200414,65003247,0.000
50200414,65003249,0.000
50200414,65003252,0.000
50200414,65003253,0.000
50200414,65003264,0.105
50200414,65003266,0.008
50200414,65003268,0.063
50200414,65003272,0.028
50200414,65003273,0.083
50200414,65003274,0.000
50200414,65003275,0.013
50200414,65003277,0.000
50200414,65003279,0.083
50200414,65003280,0.003
50200414,65003281,0.054
50200414,65003282,0.000
50200414,65003286,0.000
50200414,65003287,0.000
50200414,65003288,0.000
50200414,65003317,0.029
50200414,65003332,0.000
50200414,65003333,0.000
50200414,65003334,0.006
50200414,65003335,0.066
50200414,65003336,0.042
50200414,65003376,0.225
50200414,65003377,0.000
50200414,65003387,0.000
50200414,65003392,0.000
50200414,65003416,0.000
50200414,65003456,0.000
50200414,65003457,0.000
50200414,65003465,0.088
50200414,65003469,0.000
50200414,65004075,0.000
50200414,65004308,4.099
50200414,65004310,4.431
50200414,65004313,1.903
50200414,65004314,1.115
50200414,65004319,5.733
50200414,65004320,5.903
50200414,65004321,1.188
50200414,65004322,16.281
50200414,65004329,2.477
50200414,65004330,2.295
50200414,65004331,1.795
50200414,65004332,2.198
50200414,65004333,0.877
50200414,65004335,1.045
50200414,65004337,1.186
50200414,65004338,1.580
50200414,65004355,0.000
50200414,65004356,0.446
50200414,65004359,0.576
50200414,65004361,0.000
50200414,65004439,0.038
50200414,65004445,0.000
50200414,65004454,0.000
50200414,65004460,0.000
50200414,65004467,0.034
50200414,65004468,0.045
50200414,65004469,0.000
50200414,65004471,12.333
50200414,65004472,0.323
50200414,65004473,1.432
50200414,65004474,0.875
50200414,65004475,1.453
50200414,65004476,0.282
50200414,65004477,0.982
50200414,65004479,0.475
50200414,65004486,0.694
50200414,65004499,0.000
50200414,65004500,0.189
50200414,65004501,3.011
50200414,65004502,2.385
50200414,65004504,0.061
50200414,65004505,0.134
50200414,65004506,0.000
50200414,65004507,0.131
50200414,65004508,0.159
50200414,65004509,0.235
50200414,65004510,2.745
50200414,65004511,0.088
50200414,65004512,0.000
50200414,65004513,0.933
50200414,65004514,0.176
50200414,65004546,0.031
50200414,65004554,0.729
50200414,65004555,7.198
50200414,65004556,1.134
50200414,65004557,0.729
50200414,65004558,2.299
50200414,65004559,5.479
50200414,65004562,1.247
50200414,65004578,28.144
50200414,65004585,0.455
50200414,65004588,0.000
50200414,65004594,0.000
50200414,65004615,1.409
50200414,65004621,0.176
50200414,65004623,2.569
50200414,65004624,0.710
50200414,65004646,0.000
50200414,65004647,0.000
50200414,65004649,0.000
50200414,65004662,2.030
50200414,65004663,0.031
50200414,65004664,0.556
50200414,65004665,0.611
50200414,65004666,1.104
50200414,65004668,0.595
50200414,65004669,0.476
50200414,65004670,0.368
50200414,65004671,0.345
50200414,65004672,0.941
50200414,65004675,5.613
50200414,65004679,1.050
50200414,65004680,1.533
50200414,65004681,1.878
50200414,65004685,1.528
50200414,65004686,2.361
50200414,65004687,2.104
50200414,65004688,2.389
50200414,65004689,4.104
50200414,65004694,0.000
50200414,65004725,6.050
50200414,65004726,3.230
50200414,65004736,34.312
50200414,65004737,5.192
50200414,65004749,2.673
50200414,65004750,3.656
50200414,65004751,2.451
50200414,65004752,6.009
50200414,65004772,0.000
50200414,65004773,0.141
50200414,65004789,5.201
50200414,65004792,2.015
50200414,65004793,2.122
50200414,65004960,0.000
50200414,65021258,0.000
50200414,65021260,0.000
50200414,65021265,0.007
50200414,65021267,0.168
50200414,65021268,0.000
50200414,65021269,0.000
50200414,65021270,0.000
50200414,65021272,0.000
50200414,65021281,0.000
50200414,65021293,0.000
50200414,65021294,0.000
50200414,65021295,0.000
50200414,65021305,0.137
50200414,65021306,0.056
50200414,65021307,0.031
50200414,65021311,0.004
50200414,65021312,0.005
50200414,65021317,0.009
50200414,65021320,0.000
50200414,65021322,0.000
50200414,65021323,0.000
50200414,65021325,0.013
50200414,65021333,0.000
50200414,65021336,0.745
50200414,65021352,0.083
50200414,65021353,0.067
50200414,65021391,0.000
50200414,65021715,0.250
50200414,65023242,0.014
50200414,65023249,0.000
50200414,65023254,0.001
50200414,65023255,0.000
50200414,65023256,0.000
50200414,65023257,0.000
50200414,65023258,0.000
50200414,65023259,0.000
50200414,65023279,0.042
50200414,65023296,0.016
50200414,65023297,0.000
50200414,65023298,0.000
50200414,65023300,0.000
50200414,65023302,0.000
50200414,65023304,0.000
50200414,65023331,0.000
50200414,65023361,0.097
50200414,65023362,0.086
50200414,65023379,0.000
50200414,65023392,0.000
50200414,65023426,0.174
50200414,65023427,0.146
50200414,65023518,0.000
50200414,65023578,0.000
50200414,65023585,0.000
50200414,65023592,0.000
50200414,65023593,0.000
50200414,65023594,0.000
50200414,65023595,0.000
50200414,65023596,0.249
50200414,65023605,0.000
50200414,65023607,0.000
50200414,65023616,0.021
50200414,65023637,0.000
50200414,65023639,0.000
50200414,65023641,0.028
50200414,65023649,0.014
50200414,65023650,0.000
50200414,65023653,0.000
50200414,65023654,0.000
50200414,65023655,0.000
50200414,65023668,0.000
50200414,65023671,0.000
50200414,65023672,0.000
50200414,65023687,0.000
50200414,65023696,0.000
50200414,65023697,0.000
50200414,65023698,0.000
50200414,65023699,0.011
50200414,65023700,0.012
50200414,65023701,0.000
50200414,65023703,0.000
50200414,65023704,0.000
50200414,65023714,0.000
50200414,65023715,0.056
50200414,65023716,0.086
50200414,65023737,0.000
50200414,65023744,0.000
50200414,65023745,0.000
50200414,65023748,0.000
50200414,65023852,0.000
50200414,65023881,0.000
50200414,65023901,0.093
50200414,65023935,0.000
50200414,65023938,0.083
50200414,65023953,0.032
50200414,65023956,0.089
50200414,65023957,0.154
50200414,65023963,0.091
50200414,65023965,0.000
50200414,65024629,0.000
50200414,65024646,0.000
50200414,65024647,0.000
50200414,65024649,1.552
50200414,65024650,0.264
50200414,65024651,0.000
50200414,65024652,0.002
50200414,65024653,0.000
50200414,65024655,0.282
50200414,65024656,0.170
50200414,65024657,0.021
50200414,65024658,0.000
50200414,65024659,0.000
50200414,65024660,0.028
50200414,65024661,0.012
50200414,65024680,0.000
50200414,65024682,0.000
50200414,65024684,0.000
50200414,65024685,0.000
50200414,65024687,0.000
50200414,65024689,0.000
50200414,65024692,0.000
50200414,65024693,0.000
50200414,65024696,0.000
50200414,65024699,0.018
50200414,65024709,0.000
50200414,65024745,0.000
50200414,65024746,0.000
50200414,65024748,0.000
50200414,65024750,0.167
50200414,65024751,0.167
50200414,65024752,0.011
50200414,65024754,0.000
50200414,65024758,0.085
50200414,65024759,0.167
50200414,65024766,0.000
50200414,65024767,0.000
50200414,65024768,0.159
50200414,65024806,1.149
50200414,65024810,1.649
50200414,65024813,0.000
50200414,65024815,1.117
50200414,65024816,0.002
50200414,65024818,0.000
50200414,65024819,0.184
50200414,65024820,0.195
50200414,65024822,1.089
50200414,65024842,0.000
50200414,65024843,0.000
50200414,65024845,0.000
50200414,65024848,0.000
50200414,65024851,0.103
50200414,65024856,0.000
50200414,65024857,2.489
50200414,65024863,0.000
50200414,65024865,2.427
50200414,65024866,2.516
50200414,65024871,0.201
50200414,65024873,0.000
50200414,65024875,0.334
50200414,65024876,0.000
50200414,65024877,0.000
50200414,65024878,1.551
50200414,65024889,8.393
50200414,65024890,3.961
50200414,65024891,5.019
50200414,65024903,4.834
50200414,65024916,0.000
50200414,65024924,0.000
50200414,65024926,0.879
50200414,65024948,0.026
50200414,65024953,0.000
50200414,65024954,0.000
50200414,65024964,0.025
50200414,65024965,0.007
50200414,65024966,0.128
50200414,65024967,0.160
50200414,65024968,0.109
50200414,65024969,0.237
50200414,65024970,0.142
50200414,65024971,0.419
50200414,65024972,0.000
50200414,65024973,0.226
50200414,65024974,0.010
50200414,65024999,0.000
50200414,65025005,0.009
50200414,65025006,0.198
50200414,65025007,0.156
50200414,65025008,0.287
50200414,65025009,0.362
50200414,65025010,0.000
50200414,65025107,31.788
50200414,65025108,0.017
50200414,65025118,10.064
50200414,65025121,0.226
50200414,65025124,0.325
50200414,65025125,0.000
50200414,65025208,0.000
50200414,65025220,2.439
50200414,65025221,0.000
50200414,65025222,0.000
50200414,65025224,0.227
50200414,65025225,0.000
50200414,65025234,0.000
50200414,65025345,0.000
50200414,65025420,0.000
50200414,65025463,0.392
50200414,65025464,0.380
50200414,65025465,0.031
50200414,65025525,0.003
50200414,65025569,0.000
50200414,65025614,0.083
50200414,65025637,0.000
50200414,65025655,0.000
50200414,65025692,0.000
50200414,65025833,0.250
50200414,65025852,0.083
50200414,65026039,0.000
50200414,65028821,16.356
50200414,65028822,0.035
50200414,65028888,0.333
50200414,65028889,0.000
50200414,65028904,0.000
50200414,65028971,0.000
50200414,65028972,0.000
50200414,65028980,0.053
50200414,65028981,0.053
50200414,65028982,0.000
50200414,65028983,0.083
50200414,65028984,0.042
50200414,65036316,0.040
50200414,65037015,0.000
50200414,65037044,0.000
50200414,65037048,0.167
50200414,65037054,0.075
50200414,65037058,0.005
50200414,65037070,1.357
50200414,65037071,1.250
50200414,65037072,0.798
50200414,65037073,0.317
50200414,65037074,0.291
50200414,65037075,0.255
50200414,65037076,0.874
50200414,65037077,0.825
50200414,65037078,0.467
50200414,65037079,0.404
50200414,65037080,0.440
50200414,65037081,0.275
50200414,65037085,0.298
50200414,65037086,0.272
50200414,65037087,0.188
50200414,65037088,1.029
50200414,65037089,1.228
50200414,65037090,0.716
50200414,65037091,0.071
50200414,65037092,0.062
50200414,65037093,0.051
50200414,65037094,0.287
50200414,65037095,0.217
50200414,65037096,0.171
50200414,65037222,0.000
50200414,65037226,0.000
50200414,65037230,0.000
50200414,65037241,0.000
50200414,65037242,0.000
50200414,65038189,0.000
50200414,65038231,0.000
50200414,65038234,0.333
50200414,65038236,0.206
50200414,65038237,0.178
50200414,65038238,0.391
50200414,65038243,0.000
50200414,65038244,0.000
50200414,65038253,0.351
50200414,65038254,0.000
50200414,65038255,0.002
50200414,65038256,0.000
50200414,65038265,0.182
50200414,65038266,0.307
50200414,65038267,0.000
50200414,65038269,0.000
50200414,65038270,0.032
50200414,65038271,0.000
50200414,65038272,5.516
50200414,65038273,4.416
50200414,65038292,0.003
50200414,65038293,0.000
50200414,65038295,0.167
50200414,65038303,3.734
50200414,65038304,2.816
50200414,65038305,0.790
50200414,65038306,1.345
50200414,65038307,0.447
50200414,65038308,3.669
50200414,65038309,3.043
50200414,65038310,1.746
50200414,65038311,0.863
50200414,65038327,0.002
50200414,65038328,0.042
50200414,65039317,0.167
50200414,65039320,0.000
50200414,65039518,0.000
50200414,65039521,0.000
50200414,65039670,0.000
50200414,65039686,0.000
50200414,65039687,0.000
50200414,65039689,0.000
50200414,65039756,0.100
50200414,65039757,0.000
50200414,65039759,0.357
50200414,65039760,0.008
50200414,65039763,0.000
50200414,65039793,0.014
50200414,65039794,0.108
50200414,65039799,0.011
50200414,65039802,0.167
50200414,65039804,0.000
50200414,65039806,0.000
50200414,65039819,0.017
50200414,66810957,0.000
50200414,68902181,0.121
50200414,68902182,0.098
50200414,68902183,0.061
50200414,68902184,0.083
50200414,68902185,0.034
50200414,68902186,0.016
50200414,68902187,0.141
50200414,68902188,0.153
50200414,68902189,0.142
50200414,68902190,0.083
50200414,68902191,0.088
50200414,68902192,0.023
50200416,20066612,0.042
50200416,20068882,0.167
50200416,20071077,0.009
50200416,20076504,0.028
50200416,20077813,0.006
50200416,20081774,0.274
50200416,20086769,0.001
50200416,20087940,0.130
50200416,20088413,0.104
50200416,20088470,0.167
50200416,20088471,0.167
50200416,20094074,0.029
50200416,20094079,0.083
50200416,20100777,0.000
50200416,20100778,0.000
50200416,20100779,0.000
50200416,20102802,0.167
50200416,20203191,0.000
50200416,20205116,0.105
50200416,20224880,0.015
50200416,20224883,0.057
50200416,20226137,0.040
50200416,20226139,0.192
50200416,20226140,0.313
50200416,20227912,0.308
50200416,20228066,0.081
50200416,20228246,1.422
50200416,20228247,0.959
50200416,20228248,0.453
50200416,20228249,0.489
50200416,20228253,0.518
50200416,20228255,0.145
50200416,20228256,0.675
50200416,20228257,0.431
50200416,20228578,0.126
50200416,20229792,0.167
50200416,20229807,0.176
50200416,20230438,0.724
50200416,20236585,0.058
50200416,20236586,0.132
50200416,20240484,0.156
50200416,20241701,0.259
50200416,20248030,0.000
50200416,20248031,0.144
50200416,20248033,0.000
50200416,20248034,0.283
50200416,20249673,0.000
50200416,20250394,0.005
50200416,20250408,0.003
50200416,20254006,0.167
50200416,20254008,0.057
50200416,20255426,0.028
50200416,20261111,0.333
50200416,20261112,0.164
50200416,20261413,0.004
50200416,20266523,0.090
50200416,20266525,0.042
50200416,20266528,0.042
50200416,20266933,0.000
50200416,20266935,0.083
50200416,20266938,0.000
50200416,20266940,0.070
50200416,20266943,0.011
50200416,20266944,0.028
50200416,20267422,0.014
50200416,20269318,0.011
50200416,20269498,0.132
50200416,20269560,0.154
50200416,20269561,0.091
50200416,20269588,0.008
50200416,20270154,0.052
50200416,20270159,0.036
50200416,20270160,0.029
50200416,20270164,0.167
50200416,20270171,0.010
50200416,20270172,0.110
50200416,20270174,0.133
50200416,20270187,0.011
50200416,20270194,0.000
50200416,20270207,0.076
50200416,20270209,0.000
50200416,20270210,0.000
50200416,20270242,0.167
50200416,20270243,0.012
50200416,20271012,0.123
50200416,20271014,0.099
50200416,20271015,0.167
50200416,20271016,0.000
50200416,20271018,0.083
50200416,20271019,0.083
50200416,20271020,0.117
50200416,20271023,0.050
50200416,20271026,0.063
50200416,20271027,0.000
50200416,20271981,0.331
50200416,20272347,0.128
50200416,20272631,0.167
50200416,20274009,0.016
50200416,20274406,0.469
50200416,20274407,0.000
50200416,20274408,0.018
50200416,20274414,0.172
50200416,20274594,0.014
50200416,20274597,0.056
50200416,20274601,0.021
50200416,20274959,0.167
50200416,20275028,0.000
50200416,20275678,0.017
50200416,20276982,0.041
50200416,20276983,0.282
50200416,20276987,0.065
50200416,20276988,0.333
50200416,20276990,0.000
50200416,20276991,0.060
50200416,20277219,0.750
50200416,20277247,0.012
50200416,20277272,0.167
50200416,20277317,0.166
50200416,20277327,0.000
50200416,20277330,0.022
50200416,20277374,0.186
50200416,20277382,0.249
50200416,20277449,0.014
50200416,20277839,0.010
50200416,20277848,0.269
50200416,20277851,0.212
50200416,20277852,0.286
50200416,20278000,0.167
50200416,20279003,0.723
50200416,20279004,0.168
50200416,20279005,0.531
50200416,20282953,0.024
50200416,20284002,0.000
50200416,20284539,0.677
50200416,20284832,0.913
50200416,20284833,0.112
50200416,20287624,0.000
50200416,20287632,0.007
50200416,20288232,0.167
50200416,20291606,0.007
50200416,20291629,0.333
50200416,20291630,0.050
50200416,20291633,0.132
50200416,20291636,0.063
50200416,20291711,0.702
50200416,20292561,0.011
50200416,20292808,0.041
50200416,20292809,0.027
50200416,20292810,0.068
50200416,20292811,0.056
50200416,20292812,0.048
50200416,20292813,0.003
50200416,20292814,0.036
50200416,20292815,0.014
50200416,20292816,0.101
50200416,20292817,0.016
50200416,20292818,0.044
50200416,20292819,0.028
50200416,20293277,0.121
50200416,20293278,0.263
50200416,20293279,0.009
50200416,20293280,0.070
50200416,20293282,0.115
50200416,20293283,0.137
50200416,20293285,0.095
50200416,20293286,0.098
50200416,20293287,0.022
50200416,20293289,0.107
50200416,20293290,0.167
50200416,20293291,0.011
50200416,20294787,0.049
50200416,20294810,0.090
50200416,20294812,0.074
50200416,20294813,0.179
50200416,20294814,0.074
50200416,20294816,0.015
50200416,20295584,0.163
50200416,20296955,3.247
50200416,20303914,0.130
50200416,20304735,1.233
50200416,20304736,3.185
50200416,20304737,0.555
50200416,20304738,0.313
50200416,20304739,5.143
50200416,21000616,0.011
50200416,21000763,10.743
50200416,21000764,0.548
50200416,21000765,0.184
50200416,21000766,0.149
50200416,21000767,8.725
50200416,21000768,0.316
50200416,21000769,0.326
50200416,21000770,0.003
50200416,21000771,3.620
50200416,21000772,0.182
50200416,21000773,0.267
50200416,21000774,0.028
50200416,21000775,3.165
50200416,21000776,0.038
50200416,21000777,0.091
50200416,21000778,1.961
50200416,21000779,0.000
50200416,21000780,0.191
50200416,21000781,1.262
50200416,21000782,0.007
50200416,21001434,12.069
50200416,21001513,0.068
50200416,21001514,0.083
50200416,21001515,0.055
50200416,21001914,1.297
50200416,21001985,3.000
50200416,21002316,0.249
50200416,21002317,0.028
50200416,21002318,0.110
50200416,21002319,0.004
50200416,21002320,0.042
50200416,21002321,0.092
50200416,21002322,0.000
50200416,21002323,0.042
50200416,21002324,0.016
50200416,21002325,0.000
50200416,21002327,0.167
50200416,21002844,0.589
50200416,21002845,0.305
50200416,21002846,0.109
50200416,21002847,0.069
50200416,21005250,0.167
50200416,21008977,17.292
50200416,21008978,0.244
50200416,21008979,0.144
50200416,21008980,0.279
50200416,21008981,0.264
50200416,21008982,0.021
50200416,21008983,0.000
50200416,21008984,0.000
50200416,21008985,0.216
50200416,21008986,0.114
50200416,21008988,0.083
50200416,21009047,0.323
50200416,21009048,0.099
50200416,21009052,0.031
50200416,21009137,0.102
50200416,21009138,0.064
50200416,21009139,0.014
50200416,21010304,0.101
50200416,21010308,0.073
50200416,21013229,0.167
50200416,21013230,0.039
50200416,21013232,0.001
50200416,21013233,0.000
50200416,21013235,0.167
50200416,21013982,0.075
50200416,21013983,0.012
50200416,21013984,0.000
50200416,21013985,0.162
50200416,21013986,0.068
50200416,21013987,0.009
50200416,21013988,0.130
50200416,21013989,0.007
50200416,21015691,0.544
50200416,21015692,0.264
50200416,21016701,0.000
50200416,21017350,0.000
50200416,21017751,0.167
50200416,21018279,0.042
50200416,21018836,0.261
50200416,21018841,0.000
50200416,21018909,0.189
50200416,21018911,0.159
50200416,21018912,0.120
50200416,21019554,0.500
50200416,21019587,0.010
50200416,21019617,0.068
50200416,21021063,0.255
50200416,21021066,0.353
50200416,21021067,0.038
50200416,21021068,0.138
50200416,21021072,0.359
50200416,21021073,0.167
50200416,21021076,0.167
50200416,21021077,0.167
50200416,21021919,0.024
50200416,21021920,0.007
50200416,21021921,0.036
50200416,21022604,0.083
50200416,21024222,0.073
50200416,21024702,0.183
50200416,21025372,0.010
50200416,21025373,0.214
50200416,21025550,1.549
50200416,21025551,0.220
