area_code,customer_code,child_sku_code,gsv,,,,,,,,,,
E41593,E7605,21000767,1530920.52,,,,,,,,,,
E41593,E7605,21000771,1066098.7,,,,,,,,,,
E41593,E7605,21029818,5504549.93,,,,,,,,,,
E41593,E7605,21029819,3938961.47,,,,,,,,,,
E41593,E7605,21150627,150085.52,,,,,,,,,,
E41593,E7605,21026412,828573.65,,,,,,,,,,
E41593,E7605,21018169,701081.32,,,,,,,,,,
E41593,E7605,21018170,461767.96,,,,,,,,,,
E41593,E7605,21038550,732136.06,,,,,,,,,,
E41593,E7605,21039110,630281.09,,,,,,,,,,
E41593,E7605,21039111,423850.62,,,,,,,,,,
E41593,E7605,21039792,13485,,,,,,,,,,
E41593,E7605,21054827,1974806.38,,,,,,,,,,
E41593,E7605,21018171,682361.72,,,,,,,,,,
E41593,E7605,21018172,824809.58,,,,,,,,,,
E41593,E7605,21039113,742820.76,,,,,,,,,,
E41593,E7605,21039115,229245,,,,,,,,,,
E41593,E7605,21041422,658804.02,,,,,,,,,,
E41593,E7605,21054829,1949639.22,,,,,,,,,,
E41593,E7605,20277838,1984641.35,,,,,,,,,,
E41593,E7605,20277213,-3200.82,,,,,,,,,,
E41593,E7605,20278034,2381233.43,,,,,,,,,,
E41593,E7605,21012580,5319460.53,,,,,,,,,,
E41593,E7605,21137524,289897.7,,,,,,,,,,
E41593,E7605,20277836,624752.53,,,,,,,,,,
E41593,E7605,21137516,1127558.04,,,,,,,,,,
E41593,E7605,21137551,348671.88,,,,,,,,,,
E41593,E7605,21137489,609269.24,,,,,,,,,,
E41593,E7605,62050146,418.09,,,,,,,,,,
E41593,E7605,62050145,-303.48,,,,,,,,,,
E41593,E7605,65024857,233558.47,,,,,,,,,,
E41593,E7605,65038308,520738.85,,,,,,,,,,
E41593,E7605,20272685,-12.73,,,,,,,,,,
E41593,E7605,65038272,574795.92,,,,,,,,,,
E41593,E7605,65002881,-55.39,,,,,,,,,,
E41593,E7605,65024889,454181.27,,,,,,,,,,
E41593,E7605,21061779,535237.34,,,,,,,,,,
E41593,E7605,65003451,274603.28,,,,,,,,,,
E41593,E7605,20229790,367705.11,,,,,,,,,,
E41593,E7605,20229792,437174.47,,,,,,,,,,
E41593,E7605,21010304,1368711.42,,,,,,,,,,
E41593,E7605,20234480,-114.66,,,,,,,,,,
E41593,E7605,21063286,450038.11,,,,,,,,,,
E41593,E7605,62050125,-778.51,,,,,,,,,,
E41593,E7605,65024816,41253.86,,,,,,,,,,
E41593,E7605,21063284,512222.83,,,,,,,,,,
E41593,E7605,21144773,120875.18,,,,,,,,,,
E41593,E7605,65037071,657301.21,,,,,,,,,,
E41593,E7605,65037077,569427.86,,,,,,,,,,
E41593,E7605,65037089,708650.19,,,,,,,,,,
E41593,E7605,65037072,584083.86,,,,,,,,,,
E41593,E7605,65037078,445471.63,,,,,,,,,,
E41593,E7605,65037090,561098.3,,,,,,,,,,
E41593,E7605,65037070,351746.49,,,,,,,,,,
E41593,E7605,20277449,214696.96,,,,,,,,,,
E41593,E7605,21069275,496486.72,,,,,,,,,,
E41593,E7605,20292810,211854.54,,,,,,,,,,
E41593,E7605,20292816,130598.91,,,,,,,,,,
E41593,E7605,20293277,775612.52,,,,,,,,,,
E41593,E7605,20293279,686009.98,,,,,,,,,,
E41593,E7605,20293278,324381.03,,,,,,,,,,
E41593,E7605,20293280,369006.22,,,,,,,,,,
E41593,E7605,65023688,-129.39,,,,,,,,,,
E41593,E7605,65023887,-121.3,,,,,,,,,,
E41593,E7605,20228246,1333291.19,,,,,,,,,,
E41593,E7605,20228256,460900.78,,,,,,,,,,
E41593,E7605,20284832,7608928.93,,,,,,,,,,
E41593,E7605,20284833,2123900.42,,,,,,,,,,
E41593,E7605,65021258,-498.07,,,,,,,,,,
E41593,E7605,20228249,661193.26,,,,,,,,,,
E41593,E7605,20226140,4598340.91,,,,,,,,,,
E41593,E7605,20228257,1259580.64,,,,,,,,,,
E41593,E7605,65003857,-131.49,,,,,,,,,,
E41593,E7605,65021259,-131.49,,,,,,,,,,
E41593,E7605,21013982,541088.56,,,,,,,,,,
E41593,E7605,21013983,627932.35,,,,,,,,,,
E41593,E7605,21013987,316222.61,,,,,,,,,,
E41593,E7605,21013989,370430.95,,,,,,,,,,
E41593,E7605,65021265,-140.42,,,,,,,,,,
E41593,E7605,65025200,-1661.19,,,,,,,,,,
E41594,E53507,65004502,40754.44,,,,,,,,,,
E41594,E53507,65004510,33332.07,,,,,,,,,,
E41594,E53507,21031405,14014.32,,,,,,,,,,
E41594,E53507,21031407,14014.32,,,,,,,,,,
E41594,E53507,21031411,14014.32,,,,,,,,,,
E41594,E53507,21031404,15852.87,,,,,,,,,,
E41594,E53507,21031406,12330.01,,,,,,,,,,
E41594,E53507,21031412,10568.58,,,,,,,,,,
E41594,E53507,20304736,8100,,,,,,,,,,
E41594,E53507,20304739,5965.72,,,,,,,,,,
E41594,E53507,65004321,13359.06,,,,,,,,,,
E41594,E53507,21067671,3814.3,,,,,,,,,,
E41594,E53507,21148868,19834.36,,,,,,,,,,
E41594,E53507,21148869,13350.05,,,,,,,,,,
E41594,E53507,21051988,8637.57,,,,,,,,,,
E41594,E53507,21086714,3300,,,,,,,,,,
E41594,E53507,21086717,4620,,,,,,,,,,
E41594,E53507,64019107,6711.42,,,,,,,,,,
E41594,E53507,65038236,6711.42,,,,,,,,,,
E41594,E53507,64028164,9594.63,,,,,,,,,,
E41594,E53507,65038238,9594.63,,,,,,,,,,
E41594,E53507,65002840,8434.32,,,,,,,,,,
E41594,E53507,65002841,10542.9,,,,,,,,,,
E41594,E53507,65002849,15074.99,,,,,,,,,,
E41594,E53507,21140939,11687.13,,,,,,,,,,
E41594,E53507,21140941,9089.99,,,,,,,,,,
E41594,E53507,21140942,9089.99,,,,,,,,,,
E41594,E53507,21141195,8357.16,,,,,,,,,,
E41594,E53507,21141222,10446.45,,,,,,,,,,
E41594,E53507,21141274,10446.45,,,,,,,,,,
E41594,E53507,21008979,10581.42,,,,,,,,,,
E41594,E53507,21009048,7054.28,,,,,,,,,,
E41594,E53507,21008977,16457.12,,,,,,,,,,
E41594,E53507,65028821,4114.28,,,,,,,,,,
E41594,E53507,65024944,4525.72,,,,,,,,,,
E41594,E53507,65003263,20992.5,,,,,,,,,,
E41594,E53507,21045982,5657.15,,,,,,,,,,
E41594,E53507,21029753,18385.73,,,,,,,,,,
E41594,E53507,21000765,16971.39,,,,,,,,,,
E41594,E53507,21000769,9428.55,,,,,,,,,,
E41594,E53507,21000773,7542.84,,,,,,,,,,
E41594,E53507,21000767,19478.55,,,,,,,,,,
E41594,E53507,21000771,11687.13,,,,,,,,,,
E41594,E53507,21137551,27900,,,,,,,,,,
E41594,E53507,21137489,20142.88,,,,,,,,,,
E41594,E53507,65038272,4242.86,,,,,,,,,,
E41594,E53507,65024889,10607.15,,,,,,,,,,
E41594,E53507,21063284,13191.42,,,,,,,,,,
E41594,E53507,65037071,5830.72,,,,,,,,,,
E41594,E53507,65037077,5830.72,,,,,,,,,,
E41594,E53507,65037089,5830.72,,,,,,,,,,
E41594,E53507,65037072,8241.42,,,,,,,,,,
E41594,E53507,65037078,8241.42,,,,,,,,,,
E41594,E53507,65037090,8241.42,,,,,,,,,,
E41594,E53507,20292810,8884.28,,,,,,,,,,
E41594,E53507,20293277,11687.16,,,,,,,,,,
E41594,E53507,20293279,11687.16,,,,,,,,,,
E41594,E53507,20284832,15171.4,,,,,,,,,,
E41594,E53507,20226140,10435.7,,,,,,,,,,
E41594,E53507,20228257,8348.56,,,,,,,,,,
E41594,E7235,65004403,-582.3,,,,,,,,,,
E41594,E7235,65004502,770129.51,,,,,,,,,,
E41594,E7235,65004417,-128.56,,,,,,,,,,
E41594,E7235,65004510,733140.84,,,,,,,,,,
E41594,E7235,20065734,-217.19,,,,,,,,,,
E41594,E7235,20065735,-82.25,,,,,,,,,,
E41594,E7235,65004578,378739.13,,,,,,,,,,
E41594,E7235,65025118,345857.71,,,,,,,,,,
E41594,E7235,20070842,-2046.09,,,,,,,,,,
E41594,E7235,20071076,-4090.44,,,,,,,,,,
E41594,E7235,21031405,732486.46,,,,,,,,,,
E41594,E7235,21031407,676092.84,,,,,,,,,,
E41594,E7235,21031411,460671.72,,,,,,,,,,
E41594,E7235,21084505,78830.55,,,,,,,,,,
E41594,E7235,21084506,59560.86,,,,,,,,,,
E41594,E7235,21084507,54305.49,,,,,,,,,,
E41594,E7235,65004488,-1606.39,,,,,,,,,,
E41594,E7235,65025119,-1825.36,,,,,,,,,,
E41594,E7235,21050313,87300.14,,,,,,,,,,
E41594,E7235,20070841,-6827.3,,,,,,,,,,
E41594,E7235,20071069,-18220.23,,,,,,,,,,
E41594,E7235,21031404,786180.79,,,,,,,,,,
E41594,E7235,21031406,664009.79,,,,,,,,,,
E41594,E7235,21031412,491364.99,,,,,,,,,,
E41594,E7235,65004487,-866.63,,,,,,,,,,
E41594,E7235,65004842,1705.06,,,,,,,,,,
E41594,E7235,65025120,-2185.93,,,,,,,,,,
E41594,E7235,21001515,18877.3,,,,,,,,,,
E41594,E7235,21019617,19532.91,,,,,,,,,,
E41594,E7235,20304736,2098025.78,,,,,,,,,,
E41594,E7235,20304739,1275497.49,,,,,,,,,,
E41594,E7235,65004321,854113.95,,,,,,,,,,
E41594,E7235,65004320,958476.12,,,,,,,,,,
E41594,E7235,65004313,226237.85,,,,,,,,,,
E41594,E7235,65004330,503431.88,,,,,,,,,,
E41594,E7235,65004332,427513.14,,,,,,,,,,
E41594,E7235,65004335,418449.44,,,,,,,,,,
E41594,E7235,65004338,406310.76,,,,,,,,,,
E41594,E7235,21067671,219171.22,,,,,,,,,,
E41594,E7235,21148868,17164.35,,,,,,,,,,
E41594,E7235,21148869,17164.35,,,,,,,,,,
E41594,E7235,21148870,17164.35,,,,,,,,,,
E41594,E7235,65002387,-19.17,,,,,,,,,,
E41594,E7235,65002388,-92.51,,,,,,,,,,
E41594,E7235,65039761,546065.18,,,,,,,,,,
E41594,E7235,65039762,493639.89,,,,,,,,,,
E41594,E7235,65039764,727179.19,,,,,,,,,,
E41594,E7235,65028976,-6587.5,,,,,,,,,,
E41594,E7235,21051988,263924.8,,,,,,,,,,
E41594,E7235,65002640,-241.67,,,,,,,,,,
E41594,E7235,65002641,-467.21,,,,,,,,,,
E41594,E7235,65002642,-1023.66,,,,,,,,,,
E41594,E7235,21051980,254993.86,,,,,,,,,,
E41594,E7235,65028982,-1876.29,,,,,,,,,,
E41594,E7235,21086713,175062.88,,,,,,,,,,
E41594,E7235,21086714,268673.4,,,,,,,,,,
E41594,E7235,21086717,312720,,,,,,,,,,
E41594,E7235,65001954,119951.4,,,,,,,,,,
E41594,E7235,65001959,73419.54,,,,,,,,,,
E41594,E7235,65001961,118713.6,,,,,,,,,,
E41594,E7235,21039096,234072.58,,,,,,,,,,
E41594,E7235,21039098,226669.84,,,,,,,,,,
E41594,E7235,21138046,69428.4,,,,,,,,,,
E41594,E7235,21039097,274090.38,,,,,,,,,,
E41594,E7235,21066191,57714.35,,,,,,,,,,
E41594,E7235,64019106,99811.96,,,,,,,,,,
E41594,E7235,64019107,114595.31,,,,,,,,,,
E41594,E7235,64019108,93719.96,,,,,,,,,,
E41594,E7235,65038236,76257.67,,,,,,,,,,
E41594,E7235,21066192,13307.16,,,,,,,,,,
E41594,E7235,21066194,23453.54,,,,,,,,,,
E41594,E7235,64019110,42377.43,,,,,,,,,,
E41594,E7235,64019111,49703.68,,,,,,,,,,
E41594,E7235,64019112,57396.54,,,,,,,,,,
E41594,E7235,64028163,119650.39,,,,,,,,,,
E41594,E7235,64028164,121593.33,,,,,,,,,,
E41594,E7235,64028165,8496.42,,,,,,,,,,
E41594,E7235,65038237,31084.82,,,,,,,,,,
E41594,E7235,65038238,148528.68,,,,,,,,,,
E41594,E7235,65002840,556406.85,,,,,,,,,,
E41594,E7235,65002841,837538.56,,,,,,,,,,
E41594,E7235,65002849,342148.43,,,,,,,,,,
E41594,E7235,21025554,271258.27,,,,,,,,,,
E41594,E7235,21140939,103885.6,,,,,,,,,,
E41594,E7235,21140941,80511.34,,,,,,,,,,
E41594,E7235,21140942,111677.02,,,,,,,,,,
E41594,E7235,65002854,22.22,,,,,,,,,,
E41594,E7235,65002856,421870.31,,,,,,,,,,
E41594,E7235,65002857,490671.12,,,,,,,,,,
E41594,E7235,21025556,137893.14,,,,,,,,,,
E41594,E7235,21141195,29250.06,,,,,,,,,,
E41594,E7235,21141222,29250.06,,,,,,,,,,
E41594,E7235,21141274,8357.16,,,,,,,,,,
E41594,E7235,65002864,170799.46,,,,,,,,,,
E41594,E7235,65002865,279530.29,,,,,,,,,,
E41594,E7235,21008979,327877.64,,,,,,,,,,
E41594,E7235,21009048,222061.68,,,,,,,,,,
E41594,E7235,65002377,-74.07,,,,,,,,,,
E41594,E7235,65024682,-74.07,,,,,,,,,,
E41594,E7235,20275028,11550,,,,,,,,,,
E41594,E7235,21008977,470176.34,,,,,,,,,,
E41594,E7235,65028821,-55.44,,,,,,,,,,
E41594,E7235,65028822,-36.63,,,,,,,,,,
E41594,E7235,65028944,149682.85,,,,,,,,,,
E41594,E7235,65024944,-3.39,,,,,,,,,,
E41594,E7235,65036954,123325.87,,,,,,,,,,
E41594,E7235,65024640,-11.31,,,,,,,,,,
E41594,E7235,65002017,-97.97,,,,,,,,,,
E41594,E7235,65003263,78915.47,,,,,,,,,,
E41594,E7235,21045982,124450.52,,,,,,,,,,
E41594,E7235,21045983,176323.01,,,,,,,,,,
E41594,E7235,65003271,15314.74,,,,,,,,,,
E41594,E7235,21029749,21716.89,,,,,,,,,,
E41594,E7235,21029753,103628.66,,,,,,,,,,
E41594,E7235,21029754,85242.93,,,,,,,,,,
E41594,E7235,21029755,73472.72,,,,,,,,,,
E41594,E7235,20094738,-74.04,,,,,,,,,,
E41594,E7235,20094740,-151.8,,,,,,,,,,
E41594,E7235,20094744,-802.25,,,,,,,,,,
E41594,E7235,21000763,2730521.32,,,,,,,,,,
E41594,E7235,21000765,478970.34,,,,,,,,,,
E41594,E7235,21000769,407313.36,,,,,,,,,,
E41594,E7235,21000773,291151.74,,,,,,,,,,
E41594,E7235,65024637,-79.2,,,,,,,,,,
E41594,E7235,65024638,-471.42,,,,,,,,,,
E41594,E7235,65024639,-235.71,,,,,,,,,,
E41594,E7235,20209228,-79.2,,,,,,,,,,
E41594,E7235,20209476,-471.43,,,,,,,,,,
E41594,E7235,21000767,2052976.83,,,,,,,,,,
E41594,E7235,21000771,1362177.85,,,,,,,,,,
E41594,E7235,65024756,74.07,,,,,,,,,,
E41594,E7235,65024757,-694.88,,,,,,,,,,
E41594,E7235,21038550,10113.75,,,,,,,,,,
E41594,E7235,21039110,10113.75,,,,,,,,,,
E41594,E7235,21039111,10113.75,,,,,,,,,,
E41594,E7235,21054827,11057.13,,,,,,,,,,
E41594,E7235,21018172,10113.75,,,,,,,,,,
E41594,E7235,21039113,10113.75,,,,,,,,,,
E41594,E7235,21039115,10113.75,,,,,,,,,,
E41594,E7235,21054829,14742.84,,,,,,,,,,
E41594,E7235,20277838,598401.5,,,,,,,,,,
E41594,E7235,20278034,608015.26,,,,,,,,,,
E41594,E7235,21137524,151327.96,,,,,,,,,,
E41594,E7235,20277836,380441.32,,,,,,,,,,
E41594,E7235,21137551,239940,,,,,,,,,,
E41594,E7235,21137489,181285.92,,,,,,,,,,
E41594,E7235,62050146,-154.05,,,,,,,,,,
E41594,E7235,62050145,-75.87,,,,,,,,,,
E41594,E7235,20088420,-344.37,,,,,,,,,,
E41594,E7235,65024857,18055.62,,,,,,,,,,
E41594,E7235,65038308,18876.33,,,,,,,,,,
E41594,E7235,65038272,61521.47,,,,,,,,,,
E41594,E7235,65024889,76371.48,,,,,,,,,,
E41594,E7235,21061779,1677.86,,,,,,,,,,
E41594,E7235,65003451,10067.13,,,,,,,,,,
E41594,E7235,20229792,18723.21,,,,,,,,,,
E41594,E7235,21079585,37446.42,,,,,,,,,,
E41594,E7235,20234480,9351.44,,,,,,,,,,
E41594,E7235,21063286,16365.02,,,,,,,,,,
E41594,E7235,21063284,21985.7,,,,,,,,,,
E41594,E7235,65037071,31834.31,,,,,,,,,,
E41594,E7235,65037077,43495.75,,,,,,,,,,
E41594,E7235,65037089,20407.52,,,,,,,,,,
E41594,E7235,65021711,-54.81,,,,,,,,,,
E41594,E7235,65037072,36880.68,,,,,,,,,,
E41594,E7235,65037090,24724.26,,,,,,,,,,
E41594,E7235,65037070,7098.34,,,,,,,,,,
E41594,E7235,65037076,17807.15,,,,,,,,,,
E41594,E7235,20292810,31094.98,,,,,,,,,,
E41594,E7235,20292816,17768.56,,,,,,,,,,
E41594,E7235,65023306,-54.45,,,,,,,,,,
E41594,E7235,20292808,20994.61,,,,,,,,,,
E41594,E7235,20292814,8421.42,,,,,,,,,,
E41594,E7235,65023304,-25.74,,,,,,,,,,
E41594,E7235,20293277,26296.11,,,,,,,,,,
E41594,E7235,20293279,32139.69,,,,,,,,,,
E41594,E7235,20293278,8276.8,,,,,,,,,,
E41594,E7235,20293280,18208.96,,,,,,,,,,
E41594,E7235,20228246,552650.04,,,,,,,,,,
E41594,E7235,20228256,402440.1,,,,,,,,,,
E41594,E7235,20284832,423282.06,,,,,,,,,,
E41594,E7235,20284833,339839.36,,,,,,,,,,
E41594,E7235,65001795,-51834.82,,,,,,,,,,
E41594,E7235,65021258,-71.64,,,,,,,,,,
E41594,E7235,65021262,-71.64,,,,,,,,,,
E41594,E7235,20228249,17087.16,,,,,,,,,,
E41594,E7235,20226140,663710.52,,,,,,,,,,
E41594,E7235,20228257,603183.46,,,,,,,,,,
E41594,E7235,65021257,-217.06,,,,,,,,,,
E41594,E7235,65021259,-43.83,,,,,,,,,,
E41594,E7235,21013982,6767.16,,,,,,,,,,
E41594,E7235,21013983,10150.74,,,,,,,,,,
E41594,E7235,21013987,11842.53,,,,,,,,,,
E41594,E7235,21013989,11842.53,,,,,,,,,,
E41594,E7235,65021273,828.98,,,,,,,,,,
E41594,E7604,65004403,-1826.55,,,,,,,,,,
E41594,E7604,65004502,19606599.62,,,,,,,,,,
E41594,E7604,65004417,-13016.93,,,,,,,,,,
E41594,E7604,65004510,13635933.28,,,,,,,,,,
E41594,E7604,20065734,-143707.47,,,,,,,,,,
E41594,E7604,20065735,-13798.48,,,,,,,,,,
E41594,E7604,65004578,-131340.41,,,,,,,,,,
E41594,E7604,65004900,1558405.6,,,,,,,,,,
E41594,E7604,65004901,-261093.65,,,,,,,,,,
E41594,E7604,65004902,533674.2,,,,,,,,,,
E41594,E7604,65025118,-89876.8,,,,,,,,,,
E41594,E7604,65039504,1094960.21,,,,,,,,,,
E41594,E7604,20070842,-186003.35,,,,,,,,,,
E41594,E7604,20071076,-557995.98,,,,,,,,,,
E41594,E7604,21031405,7876052.99,,,,,,,,,,
E41594,E7604,21031407,5608297.86,,,,,,,,,,
E41594,E7604,21031411,6340838.61,,,,,,,,,,
E41594,E7604,21084505,271478.4,,,,,,,,,,
E41594,E7604,21084506,194399.64,,,,,,,,,,
E41594,E7604,21084507,194448.69,,,,,,,,,,
E41594,E7604,65004488,-1208080.06,,,,,,,,,,
E41594,E7604,65025119,-427042.72,,,,,,,,,,
E41594,E7604,20070841,-69794.94,,,,,,,,,,
E41594,E7604,20071069,-249747.99,,,,,,,,,,
E41594,E7604,21031404,15732190.69,,,,,,,,,,
E41594,E7604,21031406,10852853.62,,,,,,,,,,
E41594,E7604,21031412,7206071.76,,,,,,,,,,
E41594,E7604,65004487,-196563.36,,,,,,,,,,
E41594,E7604,65025120,-124423.93,,,,,,,,,,
E41594,E7604,65004368,-389.2,,,,,,,,,,
E41594,E7604,65004375,-94.35,,,,,,,,,,
E41594,E7604,65004378,-983.93,,,,,,,,,,
E41594,E7604,65004370,-1900.24,,,,,,,,,,
E41594,E7604,65004376,-531.56,,,,,,,,,,
E41594,E7604,21001515,563094.4,,,,,,,,,,
E41594,E7604,21019617,786930.72,,,,,,,,,,
E41594,E7604,21002844,1586244.46,,,,,,,,,,
E41594,E7604,65004643,-66355.84,,,,,,,,,,
E41594,E7604,20304736,6493477.52,,,,,,,,,,
E41594,E7604,20304739,3710309.36,,,,,,,,,,
E41594,E7604,65004321,5990896.15,,,,,,,,,,
E41594,E7604,65004320,343921.56,,,,,,,,,,
E41594,E7604,65004313,986446.15,,,,,,,,,,
E41594,E7604,65004928,-12908.59,,,,,,,,,,
E41594,E7604,65004330,1733692.45,,,,,,,,,,
E41594,E7604,65004332,1938886.51,,,,,,,,,,
E41594,E7604,65004335,894485.84,,,,,,,,,,
E41594,E7604,65004338,1681237.3,,,,,,,,,,
E41594,E7604,65001969,-1027.86,,,,,,,,,,
E41594,E7604,65038228,-109.56,,,,,,,,,,
E41594,E7604,21067667,17693902.97,,,,,,,,,,
E41594,E7604,21067671,-4424.98,,,,,,,,,,
E41594,E7604,21148868,-24.03,,,,,,,,,,
E41594,E7604,20275629,-56876.03,,,,,,,,,,
E41594,E7604,65039761,-233356.7,,,,,,,,,,
E41594,E7604,65039762,-2727.23,,,,,,,,,,
E41594,E7604,65039764,-56246.05,,,,,,,,,,
E41594,E7604,65039770,7283621.41,,,,,,,,,,
E41594,E7604,65039772,-38699.85,,,,,,,,,,
E41594,E7604,65039773,24071040.05,,,,,,,,,,
E41594,E7604,65028976,-353598.38,,,,,,,,,,
E41594,E7604,21051988,12989074.76,,,,,,,,,,
E41594,E7604,65002640,-42518.65,,,,,,,,,,
E41594,E7604,65002642,-4547.4,,,,,,,,,,
E41594,E7604,21051980,6984724.06,,,,,,,,,,
E41594,E7604,65028982,-289930.27,,,,,,,,,,
E41594,E7604,65001970,1560.5,,,,,,,,,,
E41594,E7604,21086714,3082.8,,,,,,,,,,
E41594,E7604,21086717,7020,,,,,,,,,,
E41594,E7604,21087154,1077438.37,,,,,,,,,,
E41594,E7604,21087155,2813220,,,,,,,,,,
E41594,E7604,21087156,1992879.54,,,,,,,,,,
E41594,E7604,65001954,-757.8,,,,,,,,,,
E41594,E7604,65001959,-4263.46,,,,,,,,,,
E41594,E7604,65001961,-1906.8,,,,,,,,,,
E41594,E7604,65003875,480618.69,,,,,,,,,,
E41594,E7604,65003878,719395.67,,,,,,,,,,
E41594,E7604,65003881,682101.41,,,,,,,,,,
E41594,E7604,21039096,11000668.97,,,,,,,,,,
E41594,E7604,21150353,1321254.62,,,,,,,,,,
E41594,E7604,21039098,-1930.1,,,,,,,,,,
E41594,E7604,21042818,12571884.06,,,,,,,,,,
E41594,E7604,21140123,6196484.7,,,,,,,,,,
E41594,E7604,21039097,4728427.79,,,,,,,,,,
E41594,E7604,21066191,177025.52,,,,,,,,,,
E41594,E7604,21141339,766545.18,,,,,,,,,,
E41594,E7604,20275568,699.42,,,,,,,,,,
E41594,E7604,20278792,-8383.85,,,,,,,,,,
E41594,E7604,64019106,-59280.52,,,,,,,,,,
E41594,E7604,64019107,827163.23,,,,,,,,,,
E41594,E7604,64019108,259362.5,,,,,,,,,,
E41594,E7604,65038236,657395.68,,,,,,,,,,
E41594,E7604,21066192,110802.07,,,,,,,,,,
E41594,E7604,21066194,468805.36,,,,,,,,,,
E41594,E7604,64019110,-68870.13,,,,,,,,,,
E41594,E7604,64019111,214195.67,,,,,,,,,,
E41594,E7604,64019112,81421.54,,,,,,,,,,
E41594,E7604,64028163,-42407.29,,,,,,,,,,
E41594,E7604,64028164,2375994.1,,,,,,,,,,
E41594,E7604,64028165,1196864.11,,,,,,,,,,
E41594,E7604,65038237,104157.76,,,,,,,,,,
E41594,E7604,65038238,2944884.92,,,,,,,,,,
E41594,E7604,65002840,-766.46,,,,,,,,,,
E41594,E7604,65002841,-2020.02,,,,,,,,,,
E41594,E7604,65003236,44807.13,,,,,,,,,,
E41594,E7604,65025782,7108338.18,,,,,,,,,,
E41594,E7604,65025786,9860923.85,,,,,,,,,,
E41594,E7604,65002849,7760221.46,,,,,,,,,,
E41594,E7604,21025554,-876.54,,,,,,,,,,
E41594,E7604,21053693,3624145.25,,,,,,,,,,
E41594,E7604,65002854,-192.55,,,,,,,,,,
E41594,E7604,65002856,-3299.69,,,,,,,,,,
E41594,E7604,65002857,-2312.75,,,,,,,,,,
E41594,E7604,65003238,55189.2,,,,,,,,,,
E41594,E7604,65025772,-1234.29,,,,,,,,,,
E41594,E7604,65025774,4872915.74,,,,,,,,,,
E41594,E7604,65025778,7087277.56,,,,,,,,,,
E41594,E7604,21025556,1737923.7,,,,,,,,,,
E41594,E7604,21141195,973609.14,,,,,,,,,,
E41594,E7604,21141222,942269.79,,,,,,,,,,
E41594,E7604,21141274,300857.76,,,,,,,,,,
E41594,E7604,65002862,-1949.31,,,,,,,,,,
E41594,E7604,65002864,2494768.97,,,,,,,,,,
E41594,E7604,65002865,4001899.2,,,,,,,,,,
E41594,E7604,20274878,-3234.4,,,,,,,,,,
E41594,E7604,20275030,-1265.81,,,,,,,,,,
E41594,E7604,21008979,21117632.19,,,,,,,,,,
E41594,E7604,21009048,5626586.53,,,,,,,,,,
E41594,E7604,65002377,-124247.12,,,,,,,,,,
E41594,E7604,65024682,-147307.57,,,,,,,,,,
E41594,E7604,65002033,-112.74,,,,,,,,,,
E41594,E7604,65002175,-38632.77,,,,,,,,,,
E41594,E7604,21040650,-3021.02,,,,,,,,,,
E41594,E7604,21040653,-11763.03,,,,,,,,,,
E41594,E7604,20275027,-276.05,,,,,,,,,,
E41594,E7604,20275028,8045.73,,,,,,,,,,
E41594,E7604,21008977,2998237.33,,,,,,,,,,
E41594,E7604,21025600,26139438.08,,,,,,,,,,
E41594,E7604,21030914,57750,,,,,,,,,,
E41594,E7604,65028821,806701.36,,,,,,,,,,
E41594,E7604,65028822,-4638.15,,,,,,,,,,
E41594,E7604,65028944,5836123.89,,,,,,,,,,
E41594,E7604,65024944,18338.2,,,,,,,,,,
E41594,E7604,65036954,5337399.96,,,,,,,,,,
E41594,E7604,65002192,-23.76,,,,,,,,,,
E41594,E7604,65002635,-220.63,,,,,,,,,,
E41594,E7604,65024640,-1130.3,,,,,,,,,,
E41594,E7604,65002017,-8284.54,,,,,,,,,,
E41594,E7604,65002509,2067,,,,,,,,,,
E41594,E7604,65003263,4448093.16,,,,,,,,,,
E41594,E7604,21045982,-334.9,,,,,,,,,,
E41594,E7604,21066796,8060327.69,,,,,,,,,,
E41594,E7604,65024943,-203.47,,,,,,,,,,
E41594,E7604,65028953,-9051.44,,,,,,,,,,
E41594,E7604,21045983,25339.88,,,,,,,,,,
E41594,E7604,65003271,11516605.6,,,,,,,,,,
E41594,E7604,21029749,-173.83,,,,,,,,,,
E41594,E7604,21029753,-56.82,,,,,,,,,,
E41594,E7604,21029754,-122.01,,,,,,,,,,
E41594,E7604,21029755,-35.1,,,,,,,,,,
E41594,E7604,21057166,2040745.83,,,,,,,,,,
E41594,E7604,21057173,3889382.51,,,,,,,,,,
E41594,E7604,21057176,2238009.67,,,,,,,,,,
E41594,E7604,21057179,1724915.76,,,,,,,,,,
E41594,E7604,20094738,-434.47,,,,,,,,,,
E41594,E7604,20094740,-930.66,,,,,,,,,,
E41594,E7604,20094744,-11219.68,,,,,,,,,,
E41594,E7604,21029817,31231179.88,,,,,,,,,,
E41594,E7604,65003908,-38262.99,,,,,,,,,,
E41594,E7604,20274879,-1729.19,,,,,,,,,,
E41594,E7604,20274880,-550.62,,,,,,,,,,
E41594,E7604,20284821,-6584.88,,,,,,,,,,
E41594,E7604,21000765,15866320.65,,,,,,,,,,
E41594,E7604,21000769,9225485.48,,,,,,,,,,
E41594,E7604,21000773,5302499.67,,,,,,,,,,
E41594,E7604,65024637,-185318.01,,,,,,,,,,
E41594,E7604,65024638,-172930.77,,,,,,,,,,
