area_code,customer_code,child_sku_code,gsv
E41590,E7601,21026412,94
E41590,E7601,21030915,38
E41590,E7601,21038550,31
E41590,E7601,21039110,28
E41590,E7601,21039111,28
E41590,E7601,21039113,11
E41590,E7601,21039114,2
E41590,E7601,21039115,8
E41590,E7601,21039792,8
E41590,E7601,21040653,-0.042
E41590,E7601,21041422,3
E41590,E7601,21045983,29
E41590,E7601,21054827,147
E41590,E7601,21054829,117.917
E41590,E7601,21056565,29
E41590,E7601,21058471,80.917
E41590,E7601,21059664,30
E41590,E7601,21063286,20.376
E41590,E7601,21069275,17
E41590,E7601,21069495,54
E41590,E7601,21073123,18
E41590,E7601,21075083,35
E41590,E7601,21079585,84
E41590,E7601,21093200,28
E41590,E7601,21114351,34
E41590,E7601,21117241,34
E41590,E7601,21137489,36
E41590,E7601,21137516,10
E41590,E7601,21137551,52
E41590,E7601,21140982,31
E41590,E7601,21141195,37
E41590,E7601,21141222,32
E41590,E7601,21141274,19
E41590,E7601,21148264,15
E41590,E7601,21148865,14
E41590,E7601,21149004,18
E41590,E7601,21150627,120
E41590,E7601,62050125,-0.292
E41590,E7601,62072034,74.917
E41590,E7601,65002405,24
E41590,E7601,65002849,53
E41590,E7601,65002864,11
E41590,E7601,65002865,25
E41590,E7601,65003236,1.333
E41590,E7601,65003238,1.333
E41590,E7601,65003263,16
E41590,E7601,65021714,-0.014
E41590,E7601,65023436,-0.028
E41590,E7601,65024857,36
E41590,E7601,65024865,20
E41590,E7601,65024878,23
E41590,E7601,65024966,9
E41590,E7601,65024969,7
E41590,E7601,65037071,13
E41590,E7601,65037072,15.889
E41590,E7601,65037077,8
E41590,E7601,65037078,11
E41590,E7601,65037089,23
E41590,E7601,65037090,19
E41590,E7601,65038303,67
E41590,E7601,65038304,39
E41590,E7601,65038308,54
E41590,E7601,65038309,13
E41590,E7601,65039679,-0.083
E41592,E50879,20070841,-4.764
E41592,E50879,20071069,-3.724
E41592,E50879,20088420,-0.286
E41592,E50879,20094079,791.958
E41592,E50879,20094740,-0.042
E41592,E50879,20100107,-3.417
E41592,E50879,20209224,-0.583
E41592,E50879,20209228,-0.542
E41592,E50879,20209476,-0.375
E41592,E50879,20210926,12.205
E41592,E50879,20226140,17921.032
E41592,E50879,20228246,12492.37
E41592,E50879,20228248,-0.056
E41592,E50879,20228249,-1.5
E41592,E50879,20228256,5047.536
E41592,E50879,20228257,6511.288
E41592,E50879,20229790,-17.916
E41592,E50879,20229792,399.417
E41592,E50879,20234480,-0.5
E41592,E50879,20248034,2572.58
E41592,E50879,20249673,573.586
E41592,E50879,20270172,1225.041
E41592,E50879,20270174,819.167
E41592,E50879,20272347,-1.458
E41592,E50879,20272688,9258.458
E41592,E50879,20272690,2767.835
E41592,E50879,20272691,2369.416
E41592,E50879,20272692,5470.668
E41592,E50879,20275027,-3.562
E41592,E50879,20275028,-8.21
E41592,E50879,20277219,1285.25
E41592,E50879,20277449,653.041
E41592,E50879,20277836,2820.856
E41592,E50879,20277838,2846.96
E41592,E50879,20278034,1298
E41592,E50879,20282697,2542.167
E41592,E50879,20282699,1656.359
E41592,E50879,20282702,2885.405
E41592,E50879,20282705,1930.153
E41592,E50879,20282707,1255.723
E41592,E50879,20282710,1571.999
E41592,E50879,20284832,13031.25
E41592,E50879,20284833,4840
E41592,E50879,20288006,73.917
E41592,E50879,20292808,697.277
E41592,E50879,20292810,554.416
E41592,E50879,20292814,640.853
E41592,E50879,20292816,547.164
E41592,E50879,20293278,3551.915
E41592,E50879,20293279,1835.834
E41592,E50879,20293280,2339.833
E41592,E50879,20294810,580
